rank,image,confidence,tp,fp,acc_tp,acc_fp,precision,recall
499,1327,0.972454,1,0,479,20,0.959920,0.479000
500,1160,0.972342,1,0,480,20,0.960000,0.480000
501,1273,0.972290,1,0,481,20,0.960080,0.481000
502,1703,0.972087,1,0,482,20,0.960159,0.482000
503,1004,0.971923,1,0,483,20,0.960239,0.483000
504,1017,0.971891,1,0,484,20,0.960317,0.484000
505,1651,0.971645,1,0,485,20,0.960396,0.485000
506,1493,0.971480,1,0,486,20,0.960474,0.486000
507,953,0.971310,1,0,487,20,0.960552,0.487000
508,1450,0.971245,1,0,488,20,0.960630,0.488000
509,1538,0.971207,1,0,489,20,0.960707,0.489000
510,1410,0.971160,1,0,490,20,0.960784,0.490000
511,1414,0.970800,1,0,491,20,0.960861,0.491000
512,1543,0.970578,1,0,492,20,0.960938,0.492000
513,950,0.970011,1,0,493,20,0.961014,0.493000
514,1318,0.969962,1,0,494,20,0.961089,0.494000
515,1391,0.969742,1,0,495,20,0.961165,0.495000
516,961,0.969537,1,0,496,20,0.961240,0.496000
517,1699,0.969503,1,0,497,20,0.961315,0.497000
518,1499,0.969361,1,0,498,20,0.961390,0.498000
519,1178,0.969321,1,0,499,20,0.961464,0.499000
520,1378,0.969186,1,0,500,20,0.961538,0.500000
521,990,0.969034,1,0,501,20,0.961612,0.501000
522,1226,0.968736,1,0,502,20,0.961686,0.502000
523,1186,0.968633,1,0,503,20,0.961759,0.503000
524,1035,0.968605,1,0,504,20,0.961832,0.504000
525,959,0.968527,1,0,505,20,0.961905,0.505000
526,957,0.968454,1,0,506,20,0.961977,0.506000
527,956,0.968454,1,0,507,20,0.962049,0.507000
528,1590,0.968450,1,0,508,20,0.962121,0.508000
529,1801,0.967805,1,0,509,20,0.962193,0.509000
530,2308,0.967753,0,1,509,21,0.960377,0.509000
531,1842,0.967523,1,0,510,21,0.960452,0.510000
532,1774,0.967411,1,0,511,21,0.960526,0.511000
533,1234,0.967109,1,0,512,21,0.960600,0.512000
534,1460,0.967108,1,0,513,21,0.960674,0.513000
535,1530,0.967096,1,0,514,21,0.960748,0.514000
536,2087,0.966976,0,1,514,22,0.958955,0.514000
537,1786,0.966957,1,0,515,22,0.959032,0.515000
538,1261,0.966850,1,0,516,22,0.959108,0.516000
539,1115,0.966823,1,0,517,22,0.959184,0.517000
540,1465,0.966812,1,0,518,22,0.959259,0.518000
541,1113,0.966386,1,0,519,22,0.959335,0.519000
542,1659,0.966137,1,0,520,22,0.959410,0.520000
543,960,0.966107,1,0,521,22,0.959484,0.521000
544,1608,0.966038,1,0,522,22,0.959559,0.522000
545,1685,0.965995,0,1,522,23,0.957798,0.522000
546,1430,0.965837,0,1,522,24,0.956044,0.522000
547,2075,0.965757,0,1,522,25,0.954296,0.522000
548,1047,0.965432,1,0,523,25,0.954380,0.523000
549,1758,0.965036,1,0,524,25,0.954463,0.524000
550,1436,0.964854,1,0,525,25,0.954545,0.525000
551,1790,0.964818,1,0,526,25,0.954628,0.526000
552,1374,0.964308,1,0,527,25,0.954710,0.527000
553,1411,0.964155,1,0,528,25,0.954792,0.528000
554,1706,0.964144,1,0,529,25,0.954874,0.529000
555,1480,0.964097,1,0,530,25,0.954955,0.530000
556,1009,0.964012,1,0,531,25,0.955036,0.531000
557,1212,0.963757,1,0,532,25,0.955117,0.532000
558,986,0.963476,1,0,533,25,0.955197,0.533000
559,1803,0.963456,1,0,534,25,0.955277,0.534000
560,1585,0.963265,1,0,535,25,0.955357,0.535000
561,1470,0.963134,1,0,536,25,0.955437,0.536000
562,1662,0.963032,1,0,537,25,0.955516,0.537000
563,1398,0.962764,1,0,538,25,0.955595,0.538000
564,974,0.962524,1,0,539,25,0.955674,0.539000
565,1206,0.962499,1,0,540,25,0.955752,0.540000
566,2212,0.962486,0,1,540,26,0.954064,0.540000
567,1527,0.962169,1,0,541,26,0.954145,0.541000
568,1213,0.961991,1,0,542,26,0.954225,0.542000
569,1750,0.961991,1,0,543,26,0.954306,0.543000
570,1397,0.961879,1,0,544,26,0.954386,0.544000
571,1192,0.961674,1,0,545,26,0.954466,0.545000
572,1459,0.961211,1,0,546,26,0.954545,0.546000
573,1127,0.961128,1,0,547,26,0.954625,0.547000
574,1597,0.961122,1,0,548,26,0.954704,0.548000
575,1639,0.961049,0,1,548,27,0.953043,0.548000
576,1653,0.960721,1,0,549,27,0.953125,0.549000
577,1484,0.960584,1,0,550,27,0.953206,0.550000
578,1900,0.960583,0,1,550,28,0.951557,0.550000
579,1407,0.960058,1,0,551,28,0.951641,0.551000
580,1034,0.959857,1,0,552,28,0.951724,0.552000
581,1347,0.959654,1,0,553,28,0.951807,0.553000
582,1242,0.959526,1,0,554,28,0.951890,0.554000
583,1512,0.959326,1,0,555,28,0.951973,0.555000
584,1133,0.959254,1,0,556,28,0.952055,0.556000
585,1413,0.958990,1,0,557,28,0.952137,0.557000
586,965,0.958071,1,0,558,28,0.952218,0.558000
587,1346,0.957928,1,0,559,28,0.952300,0.559000
588,1613,0.957705,1,0,560,28,0.952381,0.560000
589,1373,0.957504,1,0,561,28,0.952462,0.561000
590,1225,0.957368,1,0,562,28,0.952542,0.562000
591,1533,0.957245,1,0,563,28,0.952623,0.563000
592,1057,0.956349,1,0,564,28,0.952703,0.564000
593,1380,0.956218,1,0,565,28,0.952782,0.565000
594,1634,0.956192,1,0,566,28,0.952862,0.566000
595,1369,0.956109,1,0,567,28,0.952941,0.567000
596,1548,0.956104,1,0,568,28,0.953020,0.568000
597,1181,0.955435,1,0,569,28,0.953099,0.569000
598,1049,0.955201,1,0,570,28,0.953177,0.570000
599,1279,0.954828,1,0,571,28,0.953255,0.571000
600,1589,0.954806,1,0,572,28,0.953333,0.572000
601,1305,0.954332,1,0,573,28,0.953411,0.573000
602,1701,0.954243,1,0,574,28,0.953488,0.574000
603,967,0.954158,1,0,575,28,0.953566,0.575000
604,1433,0.954061,1,0,576,28,0.953642,0.576000
605,1542,0.953983,1,0,577,28,0.953719,0.577000
606,1707,0.953981,1,0,578,28,0.953795,0.578000
607,1632,0.953961,1,0,579,28,0.953871,0.579000
608,1641,0.953418,1,0,580,28,0.953947,0.580000
609,1521,0.953180,1,0,581,28,0.954023,0.581000
610,1016,0.952481,1,0,582,28,0.954098,0.582000
611,1644,0.952187,1,0,583,28,0.954173,0.583000
612,1547,0.952025,1,0,584,28,0.954248,0.584000
613,2041,0.951646,0,1,584,29,0.952692,0.584000
614,1518,0.951373,1,0,585,29,0.952769,0.585000
615,1660,0.950984,1,0,586,29,0.952846,0.586000
616,1332,0.950863,1,0,587,29,0.952922,0.587000
617,1726,0.950589,1,0,588,29,0.952998,0.588000
618,1542,0.950562,0,1,588,30,0.951456,0.588000
619,1317,0.950507,1,0,589,30,0.951535,0.589000
620,1672,0.950335,1,0,590,30,0.951613,0.590000
621,1510,0.950226,1,0,591,30,0.951691,0.591000
622,1274,0.949867,1,0,592,30,0.951768,0.592000
623,1494,0.949757,1,0,593,30,0.951846,0.593000
624,1555,0.949107,1,0,594,30,0.951923,0.594000
625,1812,0.948389,1,0,595,30,0.952000,0.595000
626,1243,0.947350,1,0,596,30,0.952077,0.596000
627,1175,0.947154,1,0,597,30,0.952153,0.597000
628,2566,0.946793,0,1,597,31,0.950637,0.597000
629,1257,0.946653,1,0,598,31,0.950715,0.598000
630,1564,0.945849,1,0,599,31,0.950794,0.599000
631,1800,0.945749,0,1,599,32,0.949287,0.599000
632,1086,0.945676,1,0,600,32,0.949367,0.600000
633,1059,0.945451,1,0,601,32,0.949447,0.601000
634,1314,0.944492,1,0,602,32,0.949527,0.602000
635,1360,0.944150,1,0,603,32,0.949606,0.603000
636,1836,0.944145,1,0,604,32,0.949686,0.604000
637,1846,0.943800,1,0,605,32,0.949765,0.605000
638,1217,0.943675,1,0,606,32,0.949843,0.606000
639,1209,0.943668,1,0,607,32,0.949922,0.607000
640,945,0.943473,1,0,608,32,0.950000,0.608000
641,935,0.943435,1,0,609,32,0.950078,0.609000
642,943,0.943297,1,0,610,32,0.950156,0.610000
643,1195,0.942978,1,0,611,32,0.950233,0.611000
644,1041,0.942584,1,0,612,32,0.950311,0.612000
645,2443,0.942526,0,1,612,33,0.948837,0.612000
646,1825,0.942173,1,0,613,33,0.948916,0.613000
647,1149,0.942151,0,1,613,34,0.947450,0.613000
648,1382,0.941768,1,0,614,34,0.947531,0.614000
649,1098,0.941578,1,0,615,34,0.947612,0.615000
650,1329,0.941552,1,0,616,34,0.947692,0.616000
651,1124,0.941525,1,0,617,34,0.947773,0.617000
652,1845,0.940621,1,0,618,34,0.947853,0.618000
653,1123,0.940144,1,0,619,34,0.947933,0.619000
654,1496,0.939885,1,0,620,34,0.948012,0.620000
655,1194,0.939047,1,0,621,34,0.948092,0.621000
656,1231,0.938941,1,0,622,34,0.948171,0.622000
657,1400,0.938250,1,0,623,34,0.948250,0.623000
658,1258,0.937575,1,0,624,34,0.948328,0.624000
659,1085,0.937427,1,0,625,34,0.948407,0.625000
660,1381,0.937285,1,0,626,34,0.948485,0.626000
661,1872,0.936845,1,0,627,34,0.948563,0.627000
662,973,0.936807,1,0,628,34,0.948640,0.628000
663,1143,0.936072,1,0,629,34,0.948718,0.629000
664,1448,0.935622,1,0,630,34,0.948795,0.630000
665,1745,0.934920,1,0,631,34,0.948872,0.631000
666,1835,0.934239,1,0,632,34,0.948949,0.632000
667,1742,0.933954,1,0,633,34,0.949025,0.633000
668,1241,0.933478,1,0,634,34,0.949102,0.634000
669,1847,0.933249,1,0,635,34,0.949178,0.635000
670,1633,0.932915,0,1,635,35,0.947761,0.635000
671,1842,0.932892,1,0,636,35,0.947839,0.636000
672,1797,0.932844,1,0,637,35,0.947917,0.637000
673,1061,0.932348,1,0,638,35,0.947994,0.638000
674,1402,0.931200,1,0,639,35,0.948071,0.639000
675,958,0.930673,1,0,640,35,0.948148,0.640000
676,1702,0.930023,1,0,641,35,0.948225,0.641000
677,1438,0.929762,1,0,642,35,0.948301,0.642000
678,969,0.929409,0,1,642,36,0.946903,0.642000
679,1856,0.928578,1,0,643,36,0.946981,0.643000
680,1737,0.927464,1,0,644,36,0.947059,0.644000
681,1664,0.926598,1,0,645,36,0.947137,0.645000
682,1540,0.926573,1,0,646,36,0.947214,0.646000
683,1809,0.926036,1,0,647,36,0.947291,0.647000
684,1752,0.926000,1,0,648,36,0.947368,0.648000
685,1489,0.925819,1,0,649,36,0.947445,0.649000
686,1582,0.925529,1,0,650,36,0.947522,0.650000
687,1152,0.925462,1,0,651,36,0.947598,0.651000
688,1443,0.925041,1,0,652,36,0.947674,0.652000
689,1655,0.924183,1,0,653,36,0.947750,0.653000
690,1109,0.924119,1,0,654,36,0.947826,0.654000
691,2207,0.923469,0,1,654,37,0.946454,0.654000
692,1453,0.923423,1,0,655,37,0.946532,0.655000
693,1226,0.923043,1,0,656,37,0.946609,0.656000
694,1630,0.922942,1,0,657,37,0.946686,0.657000
695,1108,0.922518,1,0,658,37,0.946763,0.658000
696,1789,0.922261,1,0,659,37,0.946839,0.659000
697,2357,0.921655,0,1,659,38,0.945481,0.659000
698,1122,0.920253,1,0,660,38,0.945559,0.660000
699,948,0.920225,1,0,661,38,0.945637,0.661000
700,1692,0.919890,0,1,661,39,0.944286,0.661000
701,1319,0.919429,1,0,662,39,0.944365,0.662000
702,1424,0.918835,0,1,662,40,0.943020,0.662000
703,1205,0.918585,1,0,663,40,0.943101,0.663000
704,1223,0.918311,1,0,664,40,0.943182,0.664000
705,1415,0.917095,1,0,665,40,0.943262,0.665000
706,2575,0.917072,0,1,665,41,0.941926,0.665000
707,1324,0.916791,1,0,666,41,0.942008,0.666000
708,1281,0.916554,1,0,667,41,0.942090,0.667000
709,1203,0.915336,1,0,668,41,0.942172,0.668000
710,2002,0.915173,0,1,668,42,0.940845,0.668000
711,1107,0.915083,1,0,669,42,0.940928,0.669000
712,2567,0.914428,0,1,669,43,0.939607,0.669000
713,1498,0.914270,1,0,670,43,0.939691,0.670000
714,2299,0.913285,0,1,670,44,0.938375,0.670000
715,1031,0.913183,1,0,671,44,0.938462,0.671000
716,2275,0.913096,0,1,671,45,0.937151,0.671000
717,1516,0.913003,1,0,672,45,0.937238,0.672000
718,1336,0.912967,1,0,673,45,0.937326,0.673000
719,1153,0.912684,1,0,674,45,0.937413,0.674000
720,1216,0.912659,1,0,675,45,0.937500,0.675000
721,1520,0.912098,1,0,676,45,0.937587,0.676000
722,1767,0.911083,1,0,677,45,0.937673,0.677000
723,1715,0.910185,1,0,678,45,0.937759,0.678000
724,1912,0.909447,0,1,678,46,0.936464,0.678000
725,1372,0.908247,1,0,679,46,0.936552,0.679000
726,1082,0.908122,1,0,680,46,0.936639,0.680000
727,1454,0.907616,1,0,681,46,0.936726,0.681000
728,1408,0.907296,0,1,681,47,0.935440,0.681000
729,1558,0.906782,1,0,682,47,0.935528,0.682000
730,1584,0.906177,1,0,683,47,0.935616,0.683000
731,1023,0.905066,1,0,684,47,0.935705,0.684000
732,2255,0.904747,0,1,684,48,0.934426,0.684000
733,1750,0.904040,1,0,685,48,0.934516,0.685000
734,1213,0.904040,1,0,686,48,0.934605,0.686000
735,1018,0.903295,1,0,687,48,0.934694,0.687000
736,1135,0.903134,1,0,688,48,0.934783,0.688000
737,1307,0.902952,1,0,689,48,0.934871,0.689000
738,1214,0.902144,1,0,690,48,0.934959,0.690000
739,2002,0.902076,0,1,690,49,0.933694,0.690000
740,1430,0.901945,1,0,691,49,0.933784,0.691000
741,1218,0.901626,1,0,692,49,0.933873,0.692000
742,1165,0.899757,1,0,693,49,0.933962,0.693000
743,1817,0.899466,1,0,694,49,0.934051,0.694000
744,1808,0.899340,1,0,695,49,0.934140,0.695000
745,2179,0.899296,0,1,695,50,0.932886,0.695000
746,1603,0.899118,1,0,696,50,0.932976,0.696000
747,1343,0.898885,1,0,697,50,0.933066,0.697000
748,2116,0.898692,0,1,697,51,0.931818,0.697000
749,1357,0.898111,1,0,698,51,0.931909,0.698000
750,1282,0.897450,0,1,698,52,0.930667,0.698000
751,1389,0.897079,1,0,699,52,0.930759,0.699000
752,1605,0.894446,1,0,700,52,0.930851,0.700000
753,1576,0.894291,1,0,701,52,0.930943,0.701000
754,1820,0.893801,1,0,702,52,0.931034,0.702000
755,1478,0.893700,1,0,703,52,0.931126,0.703000
756,2046,0.893491,0,1,703,53,0.929894,0.703000
757,1379,0.892986,1,0,704,53,0.929987,0.704000
758,1183,0.891712,0,1,704,54,0.928760,0.704000
759,1220,0.890938,0,1,704,55,0.927536,0.704000
760,1471,0.890270,1,0,705,55,0.927632,0.705000
761,1071,0.889572,1,0,706,55,0.927727,0.706000
762,1081,0.887641,0,1,706,56,0.926509,0.706000
763,1468,0.887316,1,0,707,56,0.926606,0.707000
764,1677,0.887173,1,0,708,56,0.926702,0.708000
765,1512,0.886963,1,0,709,56,0.926797,0.709000
766,977,0.885832,1,0,710,56,0.926893,0.710000
767,1384,0.884230,1,0,711,56,0.926988,0.711000
768,1463,0.883586,1,0,712,56,0.927083,0.712000
769,1483,0.883261,1,0,713,56,0.927178,0.713000
770,1858,0.883207,1,0,714,56,0.927273,0.714000
771,1557,0.881874,0,1,714,57,0.926070,0.714000
772,1055,0.880862,1,0,715,57,0.926166,0.715000
773,1416,0.880652,0,1,715,58,0.924968,0.715000
774,1476,0.877839,1,0,716,58,0.925065,0.716000
775,2696,0.876460,0,1,716,59,0.923871,0.716000
776,2384,0.875442,0,1,716,60,0.922680,0.716000
777,2307,0.875267,0,1,716,61,0.921493,0.716000
778,1302,0.874922,1,0,717,61,0.921594,0.717000
779,982,0.874525,1,0,718,61,0.921694,0.718000
780,1447,0.874305,1,0,719,61,0.921795,0.719000
781,1560,0.873488,1,0,720,61,0.921895,0.720000
782,1390,0.872639,1,0,721,61,0.921995,0.721000
783,1088,0.872203,1,0,722,61,0.922095,0.722000
784,1432,0.871951,1,0,723,61,0.922194,0.723000
785,2352,0.871125,0,1,723,62,0.921019,0.723000
786,1486,0.870737,1,0,724,62,0.921120,0.724000
787,994,0.868632,1,0,725,62,0.921220,0.725000
788,1039,0.867103,1,0,726,62,0.921320,0.726000
789,1559,0.866125,1,0,727,62,0.921420,0.727000
790,1572,0.865453,1,0,728,62,0.921519,0.728000
791,1054,0.862270,1,0,729,62,0.921618,0.729000
792,1528,0.861389,1,0,730,62,0.921717,0.730000
793,1388,0.860556,1,0,731,62,0.921816,0.731000
794,1827,0.860002,1,0,732,62,0.921914,0.732000
795,1328,0.856587,1,0,733,62,0.922013,0.733000
796,1202,0.855668,1,0,734,62,0.922111,0.734000
797,1507,0.854637,1,0,735,62,0.922208,0.735000
798,1154,0.854481,1,0,736,62,0.922306,0.736000
799,1121,0.853049,1,0,737,62,0.922403,0.737000
800,1006,0.848608,1,0,738,62,0.922500,0.738000
801,1208,0.848569,1,0,739,62,0.922597,0.739000
802,1545,0.848190,1,0,740,62,0.922693,0.740000
803,1184,0.848022,1,0,741,62,0.922790,0.741000
804,2038,0.847837,0,1,741,63,0.921642,0.741000
805,2299,0.847089,0,1,741,64,0.920497,0.741000
806,2366,0.846551,0,1,741,65,0.919355,0.741000
807,1766,0.845828,1,0,742,65,0.919455,0.742000
808,2336,0.844073,0,1,742,66,0.918317,0.742000
809,1244,0.843605,1,0,743,66,0.918418,0.743000
810,1145,0.842839,1,0,744,66,0.918519,0.744000
811,1833,0.842383,1,0,745,66,0.918619,0.745000
812,2163,0.840141,0,1,745,67,0.917488,0.745000
813,1781,0.838714,1,0,746,67,0.917589,0.746000
814,2420,0.837623,0,1,746,68,0.916462,0.746000
815,1829,0.837350,1,0,747,68,0.916564,0.747000
816,2364,0.834726,0,1,747,69,0.915441,0.747000
817,2112,0.834449,0,1,747,70,0.914321,0.747000
818,1159,0.834208,1,0,748,70,0.914425,0.748000
819,1042,0.833836,1,0,749,70,0.914530,0.749000
820,1610,0.833192,1,0,750,70,0.914634,0.750000
821,1422,0.833106,1,0,751,70,0.914738,0.751000
822,2252,0.831199,0,1,751,71,0.913625,0.751000
823,1208,0.830526,1,0,752,71,0.913730,0.752000
824,1219,0.830128,1,0,753,71,0.913835,0.753000
825,1344,0.829114,1,0,754,71,0.913939,0.754000
826,1254,0.828562,1,0,755,71,0.914044,0.755000
827,1791,0.828338,1,0,756,71,0.914148,0.756000
828,1512,0.828297,1,0,757,71,0.914251,0.757000
829,1392,0.827218,0,1,757,72,0.913148,0.757000
830,1670,0.826382,1,0,758,72,0.913253,0.758000
831,1161,0.826230,1,0,759,72,0.913357,0.759000
832,1396,0.826174,1,0,760,72,0.913462,0.760000
833,1060,0.825811,1,0,761,72,0.913565,0.761000
834,8,0.824822,0,1,761,73,0.912470,0.761000
835,1683,0.824582,1,0,762,73,0.912575,0.762000
836,1026,0.824535,1,0,763,73,0.912679,0.763000
837,2037,0.823351,0,1,763,74,0.911589,0.763000
838,1769,0.823100,1,0,764,74,0.911695,0.764000
839,1180,0.822535,1,0,765,74,0.911800,0.765000
840,1540,0.819500,0,1,765,75,0.910714,0.765000
841,1606,0.819470,1,0,766,75,0.910820,0.766000
842,981,0.818964,1,0,767,75,0.910926,0.767000
843,1719,0.818834,1,0,768,75,0.911032,0.768000
844,1236,0.818436,0,1,768,76,0.909953,0.768000
845,1556,0.817880,1,0,769,76,0.910059,0.769000
846,1822,0.815637,1,0,770,76,0.910165,0.770000
847,1098,0.812404,0,1,770,77,0.909091,0.770000
848,8,0.811704,0,1,770,78,0.908019,0.770000
849,1816,0.811386,1,0,771,78,0.908127,0.771000
850,1565,0.808775,1,0,772,78,0.908235,0.772000
851,1696,0.807974,0,1,772,79,0.907168,0.772000
852,1594,0.807404,1,0,773,79,0.907277,0.773000
853,2223,0.807209,0,1,773,80,0.906213,0.773000
854,1831,0.803568,0,1,773,81,0.905152,0.773000
855,1662,0.802295,1,0,774,81,0.905263,0.774000
856,1221,0.802186,1,0,775,81,0.905374,0.775000
857,1729,0.801991,1,0,776,81,0.905484,0.776000
858,980,0.800695,0,1,776,82,0.904429,0.776000
859,1118,0.800525,0,1,776,83,0.903376,0.776000
860,1926,0.799681,0,1,776,84,0.902326,0.776000
861,1441,0.799250,0,1,776,85,0.901278,0.776000
862,1259,0.799169,1,0,777,85,0.901392,0.777000
863,1748,0.798153,1,0,778,85,0.901506,0.778000
864,952,0.798122,1,0,779,85,0.901620,0.779000
865,1598,0.797551,1,0,780,85,0.901734,0.780000
866,1697,0.797237,1,0,781,85,0.901848,0.781000
867,1168,0.797024,1,0,782,85,0.901961,0.782000
868,2567,0.791375,0,1,782,86,0.900922,0.782000
869,1366,0.791213,1,0,783,86,0.901036,0.783000
870,1172,0.789923,1,0,784,86,0.901149,0.784000
871,1056,0.789733,0,1,784,87,0.900115,0.784000
872,1294,0.788778,0,1,784,88,0.899083,0.784000
873,1482,0.788593,1,0,785,88,0.899198,0.785000
874,1010,0.786307,1,0,786,88,0.899314,0.786000
875,980,0.785035,0,1,786,89,0.898286,0.786000
876,1152,0.783770,1,0,787,89,0.898402,0.787000
877,1504,0.779875,1,0,788,89,0.898518,0.788000
878,1364,0.779740,1,0,789,89,0.898633,0.789000
879,2357,0.778678,0,1,789,90,0.897611,0.789000
880,1308,0.777300,0,1,789,91,0.896591,0.789000
881,1105,0.776009,1,0,790,91,0.896708,0.790000
882,1366,0.772836,0,1,790,92,0.895692,0.790000
883,1053,0.772255,1,0,791,92,0.895810,0.791000
884,1871,0.772006,1,0,792,92,0.895928,0.792000
885,2364,0.770092,0,1,792,93,0.894915,0.792000
886,1074,0.770036,1,0,793,93,0.895034,0.793000
887,1214,0.769233,0,1,793,94,0.894025,0.793000
888,983,0.768748,1,0,794,94,0.894144,0.794000
889,1632,0.764623,1,0,795,94,0.894263,0.795000
890,1249,0.762238,1,0,796,94,0.894382,0.796000
891,1140,0.757407,1,0,797,94,0.894501,0.797000
892,1458,0.756732,0,1,797,95,0.893498,0.797000
893,2142,0.755243,0,1,797,96,0.892497,0.797000
894,1377,0.751126,1,0,798,96,0.892617,0.798000
895,1425,0.750285,1,0,799,96,0.892737,0.799000
896,1409,0.748986,0,1,799,97,0.891741,0.799000
897,1660,0.748467,1,0,800,97,0.891862,0.800000
898,2246,0.742891,0,1,800,98,0.890869,0.800000
899,46,0.742619,0,1,800,99,0.889878,0.800000
900,1103,0.741888,1,0,801,99,0.890000,0.801000
901,1008,0.741149,1,0,802,99,0.890122,0.802000
902,1649,0.738497,1,0,803,99,0.890244,0.803000
903,2425,0.738104,0,1,803,100,0.889258,0.803000
904,1505,0.736428,1,0,804,100,0.889381,0.804000
905,8,0.731586,0,1,804,101,0.888398,0.804000
906,2321,0.730221,0,1,804,102,0.887417,0.804000
907,2165,0.728311,0,1,804,103,0.886439,0.804000
908,1502,0.727959,1,0,805,103,0.886564,0.805000
909,1029,0.726395,1,0,806,103,0.886689,0.806000
910,2304,0.724327,0,1,806,104,0.885714,0.806000
911,1616,0.723146,1,0,807,104,0.885840,0.807000
912,1666,0.721167,0,1,807,105,0.884868,0.807000
913,2430,0.720536,0,1,807,106,0.883899,0.807000
914,2579,0.720435,0,1,807,107,0.882932,0.807000
915,2229,0.718507,0,1,807,108,0.881967,0.807000
916,998,0.717328,0,1,807,109,0.881004,0.807000
917,1056,0.715174,0,1,807,110,0.880044,0.807000
918,1177,0.714365,1,0,808,110,0.880174,0.808000
919,2478,0.712602,0,1,808,111,0.879217,0.808000
920,1434,0.712205,1,0,809,111,0.879348,0.809000
921,1823,0.708424,1,0,810,111,0.879479,0.810000
922,2675,0.705778,0,1,810,112,0.878525,0.810000
923,1152,0.703301,1,0,811,112,0.878657,0.811000
924,2303,0.701902,0,1,811,113,0.877706,0.811000
