rank,image,confidence,tp,fp,acc_tp,acc_fp,precision,recall
498,2271,0.980025,1,0,431,67,0.865462,0.431000
499,2389,0.980020,1,0,432,67,0.865731,0.432000
500,2504,0.979963,1,0,433,67,0.866000,0.433000
501,2460,0.979838,1,0,434,67,0.866267,0.434000
502,1916,0.979837,1,0,435,67,0.866534,0.435000
503,595,0.979802,0,1,435,68,0.864811,0.435000
504,2414,0.979709,1,0,436,68,0.865079,0.436000
505,2291,0.979696,1,0,437,68,0.865347,0.437000
506,2617,0.979674,1,0,438,68,0.865613,0.438000
507,1885,0.979649,0,1,438,69,0.863905,0.438000
508,2663,0.979525,1,0,439,69,0.864173,0.439000
509,2587,0.979425,1,0,440,69,0.864440,0.440000
510,2374,0.979397,0,1,440,70,0.862745,0.440000
511,2154,0.979303,1,0,441,70,0.863014,0.441000
512,2402,0.979209,1,0,442,70,0.863281,0.442000
513,2009,0.979044,0,1,442,71,0.861598,0.442000
514,1903,0.978619,1,0,443,71,0.861868,0.443000
515,2533,0.978617,1,0,444,71,0.862136,0.444000
516,1756,0.978528,0,1,444,72,0.860465,0.444000
517,2617,0.978509,1,0,445,72,0.860735,0.445000
518,2199,0.978482,1,0,446,72,0.861004,0.446000
519,2534,0.978164,1,0,447,72,0.861272,0.447000
520,2393,0.978091,0,1,447,73,0.859615,0.447000
521,1889,0.977995,1,0,448,73,0.859885,0.448000
522,1920,0.977887,1,0,449,73,0.860153,0.449000
523,2474,0.977840,1,0,450,73,0.860421,0.450000
524,2680,0.977788,1,0,451,73,0.860687,0.451000
525,2406,0.977783,1,0,452,73,0.860952,0.452000
526,2137,0.977779,0,1,452,74,0.859316,0.452000
527,2335,0.977479,1,0,453,74,0.859583,0.453000
528,1941,0.977360,1,0,454,74,0.859848,0.454000
529,2667,0.977300,1,0,455,74,0.860113,0.455000
530,2279,0.977283,1,0,456,74,0.860377,0.456000
531,1397,0.977228,0,1,456,75,0.858757,0.456000
532,2376,0.977101,1,0,457,75,0.859023,0.457000
533,2097,0.977047,1,0,458,75,0.859287,0.458000
534,2580,0.976970,1,0,459,75,0.859551,0.459000
535,2158,0.976831,1,0,460,75,0.859813,0.460000
536,2465,0.976784,1,0,461,75,0.860075,0.461000
537,824,0.976662,0,1,461,76,0.858473,0.461000
538,2388,0.976492,0,1,461,77,0.856877,0.461000
539,2257,0.976340,1,0,462,77,0.857143,0.462000
540,2300,0.976146,1,0,463,77,0.857407,0.463000
541,2079,0.975855,1,0,464,77,0.857671,0.464000
542,1150,0.975824,0,1,464,78,0.856089,0.464000
543,2699,0.975792,1,0,465,78,0.856354,0.465000
544,2268,0.975786,1,0,466,78,0.856618,0.466000
545,1993,0.975642,1,0,467,78,0.856881,0.467000
546,2026,0.975620,1,0,468,78,0.857143,0.468000
547,1899,0.975612,1,0,469,78,0.857404,0.469000
548,2391,0.975547,1,0,470,78,0.857664,0.470000
549,2670,0.975507,1,0,471,78,0.857923,0.471000
550,1134,0.975473,0,1,471,79,0.856364,0.471000
551,1373,0.975386,0,1,471,80,0.854809,0.471000
552,2610,0.975381,1,0,472,80,0.855072,0.472000
553,2469,0.975302,1,0,473,80,0.855335,0.473000
554,1978,0.975244,0,1,473,81,0.853791,0.473000
555,2322,0.974691,1,0,474,81,0.854054,0.474000
556,2105,0.974465,1,0,475,81,0.854317,0.475000
557,2691,0.974355,1,0,476,81,0.854578,0.476000
558,1901,0.974347,1,0,477,81,0.854839,0.477000
559,2033,0.974181,1,0,478,81,0.855098,0.478000
560,2080,0.974133,1,0,479,81,0.855357,0.479000
561,1179,0.974099,0,1,479,82,0.853832,0.479000
562,2223,0.974052,1,0,480,82,0.854093,0.480000
563,1941,0.973949,0,1,480,83,0.852575,0.480000
564,2393,0.973867,0,1,480,84,0.851064,0.480000
565,2048,0.973846,1,0,481,84,0.851327,0.481000
566,2461,0.973705,1,0,482,84,0.851590,0.482000
567,2711,0.973525,1,0,483,84,0.851852,0.483000
568,2562,0.973017,0,1,483,85,0.850352,0.483000
569,1080,0.972992,0,1,483,86,0.848858,0.483000
570,2706,0.972961,1,0,484,86,0.849123,0.484000
571,1994,0.972816,1,0,485,86,0.849387,0.485000
572,2472,0.972562,1,0,486,86,0.849650,0.486000
573,1927,0.972505,1,0,487,86,0.849913,0.487000
574,1928,0.972456,1,0,488,86,0.850174,0.488000
575,2010,0.972375,1,0,489,86,0.850435,0.489000
576,2603,0.972364,1,0,490,86,0.850694,0.490000
577,1962,0.972308,1,0,491,86,0.850953,0.491000
578,533,0.972227,0,1,491,87,0.849481,0.491000
579,2130,0.971993,1,0,492,87,0.849741,0.492000
580,2092,0.971862,1,0,493,87,0.850000,0.493000
581,1944,0.971839,1,0,494,87,0.850258,0.494000
582,2146,0.971691,0,1,494,88,0.848797,0.494000
583,2385,0.971568,0,1,494,89,0.847341,0.494000
584,2081,0.971499,0,1,494,90,0.845890,0.494000
585,1902,0.971449,1,0,495,90,0.846154,0.495000
586,1216,0.971173,0,1,495,91,0.844710,0.495000
587,2323,0.971163,1,0,496,91,0.844974,0.496000
588,2527,0.971054,1,0,497,91,0.845238,0.497000
589,2448,0.971032,1,0,498,91,0.845501,0.498000
590,2639,0.970586,1,0,499,91,0.845763,0.499000
591,2413,0.970551,1,0,500,91,0.846024,0.500000
592,2586,0.970487,1,0,501,91,0.846284,0.501000
593,2422,0.970455,0,1,501,92,0.844857,0.501000
594,2230,0.970454,1,0,502,92,0.845118,0.502000
595,2541,0.970442,1,0,503,92,0.845378,0.503000
596,2143,0.970415,1,0,504,92,0.845638,0.504000
597,2418,0.970282,1,0,505,92,0.845896,0.505000
598,1046,0.970001,0,1,505,93,0.844482,0.505000
599,2097,0.969925,1,0,506,93,0.844741,0.506000
600,936,0.969875,0,1,506,94,0.843333,0.506000
601,2506,0.969873,1,0,507,94,0.843594,0.507000
602,2567,0.969873,0,1,507,95,0.842193,0.507000
603,2420,0.969733,0,1,507,96,0.840796,0.507000
604,2516,0.969716,1,0,508,96,0.841060,0.508000
605,2104,0.969678,1,0,509,96,0.841322,0.509000
606,2304,0.969509,0,1,509,97,0.839934,0.509000
607,1908,0.969251,0,1,509,98,0.838550,0.509000
608,2269,0.969244,0,1,509,99,0.837171,0.509000
609,2480,0.968924,1,0,510,99,0.837438,0.510000
610,219,0.968852,0,1,510,100,0.836066,0.510000
611,1885,0.968763,1,0,511,100,0.836334,0.511000
612,1133,0.968730,0,1,511,101,0.834967,0.511000
613,2021,0.968699,1,0,512,101,0.835237,0.512000
614,1923,0.968597,1,0,513,101,0.835505,0.513000
615,2356,0.968198,1,0,514,101,0.835772,0.514000
616,2667,0.968174,1,0,515,101,0.836039,0.515000
617,2273,0.968115,1,0,516,101,0.836305,0.516000
618,345,0.967962,0,1,516,102,0.834951,0.516000
619,2441,0.967934,1,0,517,102,0.835218,0.517000
620,2620,0.967628,1,0,518,102,0.835484,0.518000
621,1947,0.967423,1,0,519,102,0.835749,0.519000
622,2667,0.967351,1,0,520,102,0.836013,0.520000
623,1908,0.967116,1,0,521,102,0.836276,0.521000
624,2687,0.967032,1,0,522,102,0.836538,0.522000
625,2015,0.966575,1,0,523,102,0.836800,0.523000
626,2457,0.966489,1,0,524,102,0.837061,0.524000
627,2045,0.966396,1,0,525,102,0.837321,0.525000
628,2451,0.966321,1,0,526,102,0.837580,0.526000
629,2389,0.966108,0,1,526,103,0.836248,0.526000
630,2458,0.966108,1,0,527,103,0.836508,0.527000
631,2277,0.965999,1,0,528,103,0.836767,0.528000
632,1718,0.965942,0,1,528,104,0.835443,0.528000
633,2288,0.965843,1,0,529,104,0.835703,0.529000
634,1971,0.965788,1,0,530,104,0.835962,0.530000
635,271,0.965592,0,1,530,105,0.834646,0.530000
636,2605,0.965513,1,0,531,105,0.834906,0.531000
637,1954,0.965465,1,0,532,105,0.835165,0.532000
638,2682,0.965388,1,0,533,105,0.835423,0.533000
639,1014,0.965236,0,1,533,106,0.834116,0.533000
640,2585,0.965131,1,0,534,106,0.834375,0.534000
641,29,0.964890,0,1,534,107,0.833073,0.534000
642,1354,0.964747,0,1,534,108,0.831776,0.534000
643,1987,0.964724,1,0,535,108,0.832037,0.535000
644,2096,0.964391,1,0,536,108,0.832298,0.536000
645,2036,0.964066,1,0,537,108,0.832558,0.537000
646,1139,0.963906,0,1,537,109,0.831269,0.537000
647,2495,0.963530,0,1,537,110,0.829985,0.537000
648,983,0.963257,0,1,537,111,0.828704,0.537000
649,2643,0.962566,1,0,538,111,0.828968,0.538000
650,2190,0.962467,1,0,539,111,0.829231,0.539000
651,46,0.962317,0,1,539,112,0.827957,0.539000
652,2704,0.962187,1,0,540,112,0.828221,0.540000
653,2559,0.962106,1,0,541,112,0.828484,0.541000
654,1855,0.961845,0,1,541,113,0.827217,0.541000
655,1650,0.961764,0,1,541,114,0.825954,0.541000
656,2275,0.961508,1,0,542,114,0.826220,0.542000
657,1925,0.961483,1,0,543,114,0.826484,0.543000
658,2189,0.961246,0,1,543,115,0.825228,0.543000
659,2548,0.961059,0,1,543,116,0.823976,0.543000
660,2613,0.960781,1,0,544,116,0.824242,0.544000
661,2166,0.960648,1,0,545,116,0.824508,0.545000
662,2577,0.960473,1,0,546,116,0.824773,0.546000
663,2180,0.960313,1,0,547,116,0.825038,0.547000
664,2127,0.960282,1,0,548,116,0.825301,0.548000
665,2538,0.960218,1,0,549,116,0.825564,0.549000
666,2611,0.960162,0,1,549,117,0.824324,0.549000
667,1935,0.960040,1,0,550,117,0.824588,0.550000
668,2252,0.960005,1,0,551,117,0.824850,0.551000
669,1196,0.959510,0,1,551,118,0.823617,0.551000
670,1989,0.959474,1,0,552,118,0.823881,0.552000
671,2489,0.959037,1,0,553,118,0.824143,0.553000
672,2440,0.958593,1,0,554,118,0.824405,0.554000
673,1981,0.958572,1,0,555,118,0.824666,0.555000
674,2145,0.958233,1,0,556,118,0.824926,0.556000
675,2407,0.958140,1,0,557,118,0.825185,0.557000
676,1886,0.957824,1,0,558,118,0.825444,0.558000
677,1352,0.957458,0,1,558,119,0.824225,0.558000
678,1890,0.957114,1,0,559,119,0.824484,0.559000
679,2647,0.956957,1,0,560,119,0.824742,0.560000
680,2664,0.956805,1,0,561,119,0.825000,0.561000
681,2241,0.956569,1,0,562,119,0.825257,0.562000
682,2454,0.956210,1,0,563,119,0.825513,0.563000
683,2099,0.956125,1,0,564,119,0.825769,0.564000
684,2360,0.955834,1,0,565,119,0.826023,0.565000
685,2076,0.955472,1,0,566,119,0.826277,0.566000
686,2077,0.954635,0,1,566,120,0.825073,0.566000
687,2041,0.954195,1,0,567,120,0.825328,0.567000
688,2182,0.953962,0,1,567,121,0.824128,0.567000
689,1951,0.953825,1,0,568,121,0.824383,0.568000
690,1156,0.953511,0,1,568,122,0.823188,0.568000
691,2449,0.953177,1,0,569,122,0.823444,0.569000
692,2024,0.953073,1,0,570,122,0.823699,0.570000
693,2686,0.952835,1,0,571,122,0.823954,0.571000
694,2437,0.952627,1,0,572,122,0.824207,0.572000
695,2630,0.952445,1,0,573,122,0.824460,0.573000
696,2548,0.952343,0,1,573,123,0.823276,0.573000
697,1919,0.951874,1,0,574,123,0.823529,0.574000
698,2248,0.951295,1,0,575,123,0.823782,0.575000
699,1105,0.951101,0,1,575,124,0.822604,0.575000
700,2445,0.950983,1,0,576,124,0.822857,0.576000
701,2446,0.950622,1,0,577,124,0.823110,0.577000
702,2042,0.950331,1,0,578,124,0.823362,0.578000
703,1412,0.948595,0,1,578,125,0.822191,0.578000
704,2007,0.947864,1,0,579,125,0.822443,0.579000
705,2439,0.947702,1,0,580,125,0.822695,0.580000
706,556,0.946431,0,1,580,126,0.821530,0.580000
707,1935,0.946297,1,0,581,126,0.821782,0.581000
708,2339,0.946013,0,1,581,127,0.820621,0.581000
709,2539,0.945921,1,0,582,127,0.820874,0.582000
710,2103,0.945569,0,1,582,128,0.819718,0.582000
711,2378,0.945236,0,1,582,129,0.818565,0.582000
712,2186,0.945236,1,0,583,129,0.818820,0.583000
713,2267,0.944790,1,0,584,129,0.819074,0.584000
714,1898,0.944771,1,0,585,129,0.819328,0.585000
715,1513,0.944769,0,1,585,130,0.818182,0.585000
716,2147,0.944638,1,0,586,130,0.818436,0.586000
717,2674,0.944520,1,0,587,130,0.818689,0.587000
718,2171,0.944503,1,0,588,130,0.818942,0.588000
719,2617,0.944314,0,1,588,131,0.817803,0.588000
720,2687,0.944136,1,0,589,131,0.818056,0.589000
721,2530,0.944101,0,1,589,132,0.816921,0.589000
722,437,0.943691,0,1,589,133,0.815789,0.589000
723,2420,0.943452,1,0,590,133,0.816044,0.590000
724,2210,0.943129,1,0,591,133,0.816298,0.591000
725,1889,0.942963,0,1,591,134,0.815172,0.591000
726,2538,0.942881,0,1,591,135,0.814050,0.591000
727,2535,0.942566,1,0,592,135,0.814305,0.592000
728,1969,0.942273,1,0,593,135,0.814560,0.593000
729,1130,0.941409,0,1,593,136,0.813443,0.593000
730,2712,0.941002,1,0,594,136,0.813699,0.594000
731,2060,0.940853,1,0,595,136,0.813953,0.595000
732,2063,0.940530,1,0,596,136,0.814208,0.596000
733,1352,0.940155,0,1,596,137,0.813097,0.596000
734,1992,0.940099,1,0,597,137,0.813351,0.597000
735,1348,0.939958,0,1,597,138,0.812245,0.597000
736,1640,0.939914,0,1,597,139,0.811141,0.597000
737,2332,0.939889,1,0,598,139,0.811398,0.598000
738,2653,0.939544,1,0,599,139,0.811653,0.599000
739,702,0.939054,0,1,599,140,0.810555,0.599000
740,2067,0.938455,1,0,600,140,0.810811,0.600000
741,491,0.938428,0,1,600,141,0.809717,0.600000
742,1219,0.938409,0,1,600,142,0.808625,0.600000
743,2204,0.937741,1,0,601,142,0.808883,0.601000
744,2502,0.937584,0,1,601,143,0.807796,0.601000
745,1406,0.937390,0,1,601,144,0.806711,0.601000
746,2293,0.937281,1,0,602,144,0.806971,0.602000
747,2430,0.936667,0,1,602,145,0.805890,0.602000
748,1143,0.936169,0,1,602,146,0.804813,0.602000
749,145,0.935739,0,1,602,147,0.803738,0.602000
750,750,0.935250,0,1,602,148,0.802667,0.602000
751,2419,0.935137,0,1,602,149,0.801598,0.602000
752,2149,0.935021,1,0,603,149,0.801862,0.603000
753,2593,0.934673,0,1,603,150,0.800797,0.603000
754,2558,0.934620,1,0,604,150,0.801061,0.604000
755,1399,0.934613,0,1,604,151,0.800000,0.604000
756,2494,0.934482,1,0,605,151,0.800265,0.605000
757,2513,0.934356,1,0,606,151,0.800528,0.606000
758,2187,0.934266,1,0,607,151,0.800792,0.607000
759,578,0.933618,0,1,607,152,0.799736,0.607000
760,1932,0.933574,1,0,608,152,0.800000,0.608000
761,2001,0.933320,1,0,609,152,0.800263,0.609000
762,2149,0.933153,1,0,610,152,0.800525,0.610000
763,1986,0.932477,1,0,611,152,0.800786,0.611000
764,1373,0.932313,0,1,611,153,0.799738,0.611000
765,2654,0.931546,1,0,612,153,0.800000,0.612000
766,2260,0.931519,1,0,613,153,0.800261,0.613000
767,1141,0.931491,0,1,613,154,0.799218,0.613000
768,1219,0.931131,0,1,613,155,0.798177,0.613000
769,2196,0.931047,1,0,614,155,0.798440,0.614000
770,2542,0.930679,1,0,615,155,0.798701,0.615000
771,2635,0.930208,1,0,616,155,0.798962,0.616000
772,2519,0.930135,1,0,617,155,0.799223,0.617000
773,2201,0.929979,1,0,618,155,0.799483,0.618000
774,2370,0.929817,1,0,619,155,0.799742,0.619000
775,643,0.928777,0,1,619,156,0.798710,0.619000
776,1994,0.928343,0,1,619,157,0.797680,0.619000
777,2518,0.928278,1,0,620,157,0.797941,0.620000
778,1265,0.927917,0,1,620,158,0.796915,0.620000
779,2508,0.927813,1,0,621,158,0.797176,0.621000
780,2109,0.927756,1,0,622,158,0.797436,0.622000
781,2211,0.927050,1,0,623,158,0.797695,0.623000
782,2647,0.926739,0,1,623,159,0.796675,0.623000
783,1914,0.926289,0,1,623,160,0.795658,0.623000
784,2433,0.925484,1,0,624,160,0.795918,0.624000
785,288,0.924978,0,1,624,161,0.794904,0.624000
786,1939,0.924706,0,1,624,162,0.793893,0.624000
787,2344,0.924546,0,1,624,163,0.792884,0.624000
788,1345,0.923686,0,1,624,164,0.791878,0.624000
789,2563,0.923575,1,0,625,164,0.792142,0.625000
790,2452,0.923437,0,1,625,165,0.791139,0.625000
791,2557,0.922279,0,1,625,166,0.790139,0.625000
792,2672,0.921991,1,0,626,166,0.790404,0.626000
793,1106,0.921956,0,1,626,167,0.789407,0.626000
794,1989,0.921906,1,0,627,167,0.789673,0.627000
795,2400,0.921615,1,0,628,167,0.789937,0.628000
796,1178,0.921464,0,1,628,168,0.788945,0.628000
797,1177,0.920376,0,1,628,169,0.787955,0.628000
798,1140,0.919438,0,1,628,170,0.786967,0.628000
799,2711,0.919026,0,1,628,171,0.785982,0.628000
800,2526,0.918991,1,0,629,171,0.786250,0.629000
801,2455,0.918552,1,0,630,171,0.786517,0.630000
802,2307,0.916715,0,1,630,172,0.785536,0.630000
803,1577,0.914654,0,1,630,173,0.784558,0.630000
804,2129,0.914486,1,0,631,173,0.784826,0.631000
805,1933,0.913884,0,1,631,174,0.783851,0.631000
806,2379,0.913798,1,0,632,174,0.784119,0.632000
807,1056,0.912330,0,1,632,175,0.783147,0.632000
808,1475,0.912073,0,1,632,176,0.782178,0.632000
809,2514,0.910686,1,0,633,176,0.782447,0.633000
810,2325,0.910320,1,0,634,176,0.782716,0.634000
811,146,0.910090,0,1,634,177,0.781751,0.634000
812,2359,0.909596,1,0,635,177,0.782020,0.635000
813,939,0.909596,0,1,635,178,0.781058,0.635000
814,2683,0.909100,1,0,636,178,0.781327,0.636000
815,1442,0.908811,0,1,636,179,0.780368,0.636000
816,2556,0.908497,0,1,636,180,0.779412,0.636000
817,2382,0.907701,1,0,637,180,0.779682,0.637000
818,2121,0.907420,1,0,638,180,0.779951,0.638000
819,2652,0.907210,1,0,639,180,0.780220,0.639000
820,2257,0.906627,0,1,639,181,0.779268,0.639000
821,2688,0.906267,1,0,640,181,0.779537,0.640000
822,1304,0.905925,0,1,640,182,0.778589,0.640000
823,1964,0.905917,1,0,641,182,0.778858,0.641000
824,2337,0.905250,1,0,642,182,0.779126,0.642000
825,2685,0.904024,1,0,643,182,0.779394,0.643000
826,588,0.903828,0,1,643,183,0.778450,0.643000
827,2555,0.903715,1,0,644,183,0.778718,0.644000
828,1580,0.903624,0,1,644,184,0.777778,0.644000
829,2575,0.903270,1,0,645,184,0.778046,0.645000
830,2442,0.903148,1,0,646,184,0.778313,0.646000
831,2278,0.902830,1,0,647,184,0.778580,0.647000
832,2519,0.902588,0,1,647,185,0.777644,0.647000
833,2202,0.902094,1,0,648,185,0.777911,0.648000
834,2330,0.901132,1,0,649,185,0.778177,0.649000
835,2132,0.901026,0,1,649,186,0.777246,0.649000
836,2046,0.899680,1,0,650,186,0.777512,0.650000
837,751,0.899656,0,1,650,187,0.776583,0.650000
838,2517,0.899522,1,0,651,187,0.776850,0.651000
839,2104,0.899514,0,1,651,188,0.775924,0.651000
840,2427,0.898853,0,1,651,189,0.775000,0.651000
841,2037,0.898108,0,1,651,190,0.774078,0.651000
842,2349,0.896944,1,0,652,190,0.774347,0.652000
843,2482,0.896870,0,1,652,191,0.773428,0.652000
844,974,0.896153,0,1,652,192,0.772512,0.652000
845,2601,0.894654,1,0,653,192,0.772781,0.653000
846,2237,0.894148,1,0,654,192,0.773050,0.654000
847,2548,0.893754,0,1,654,193,0.772137,0.654000
848,2600,0.893622,1,0,655,193,0.772406,0.655000
849,2451,0.891836,0,1,655,194,0.771496,0.655000
850,2112,0.888451,1,0,656,194,0.771765,0.656000
851,2580,0.886193,1,0,657,194,0.772033,0.657000
852,2557,0.886096,0,1,657,195,0.771127,0.657000
853,1927,0.885520,0,1,657,196,0.770223,0.657000
854,2206,0.884005,1,0,658,196,0.770492,0.658000
855,1994,0.883080,0,1,658,197,0.769591,0.658000
856,2205,0.883069,1,0,659,197,0.769860,0.659000
857,2705,0.883052,1,0,660,197,0.770128,0.660000
858,2064,0.883011,0,1,660,198,0.769231,0.660000
859,2548,0.882883,0,1,660,199,0.768335,0.660000
860,1139,0.882876,0,1,660,200,0.767442,0.660000
861,2304,0.882828,0,1,660,201,0.766551,0.660000
862,2532,0.881758,1,0,661,201,0.766821,0.661000
863,2310,0.880974,0,1,661,202,0.765933,0.661000
864,2422,0.879284,1,0,662,202,0.766204,0.662000
865,1024,0.879029,0,1,662,203,0.765318,0.662000
866,1407,0.878693,0,1,662,204,0.764434,0.662000
867,2679,0.878118,1,0,663,204,0.764706,0.663000
868,2668,0.878021,1,0,664,204,0.764977,0.664000
869,2384,0.876822,1,0,665,204,0.765247,0.665000
870,603,0.876163,0,1,665,205,0.764368,0.665000
871,1408,0.875161,0,1,665,206,0.763490,0.665000
872,1142,0.874491,0,1,665,207,0.762615,0.665000
873,2594,0.873707,0,1,665,208,0.761741,0.665000
874,2134,0.873178,1,0,666,208,0.762014,0.666000
875,1337,0.872874,0,1,666,209,0.761143,0.666000
876,2556,0.872870,1,0,667,209,0.761416,0.667000
877,2225,0.872377,0,1,667,210,0.760547,0.667000
878,1988,0.871918,1,0,668,210,0.760820,0.668000
879,2339,0.871252,0,1,668,211,0.759954,0.668000
880,2255,0.870584,0,1,668,212,0.759091,0.668000
881,2546,0.869732,1,0,669,212,0.759364,0.669000
882,1355,0.869666,0,1,669,213,0.758503,0.669000
883,2017,0.869097,1,0,670,213,0.758777,0.670000
884,2635,0.869054,1,0,671,213,0.759050,0.671000
885,1958,0.867945,1,0,672,213,0.759322,0.672000
886,449,0.867258,0,1,672,214,0.758465,0.672000
887,2294,0.867136,0,1,672,215,0.757610,0.672000
888,2280,0.866757,0,1,672,216,0.756757,0.672000
889,16,0.866617,0,1,672,217,0.755906,0.672000
890,2334,0.865299,0,1,672,218,0.755056,0.672000
891,2283,0.864086,1,0,673,218,0.755331,0.673000
892,2612,0.862241,1,0,674,218,0.755605,0.674000
893,1347,0.862236,0,1,674,219,0.754759,0.674000
894,2348,0.861637,1,0,675,219,0.755034,0.675000
895,2594,0.860569,0,1,675,220,0.754190,0.675000
896,2071,0.860506,0,1,675,221,0.753348,0.675000
897,982,0.860138,0,1,675,222,0.752508,0.675000
898,2656,0.858243,1,0,676,222,0.752784,0.676000
899,1435,0.857605,0,1,676,223,0.751947,0.676000
900,1871,0.857078,0,1,676,224,0.751111,0.676000
901,856,0.856980,0,1,676,225,0.750277,0.676000
902,2327,0.856662,0,1,676,226,0.749446,0.676000
903,764,0.853835,0,1,676,227,0.748616,0.676000
904,2229,0.853596,0,1,676,228,0.747788,0.676000
905,2428,0.852533,0,1,676,229,0.746961,0.676000
906,1298,0.851642,0,1,676,230,0.746137,0.676000
907,2425,0.851528,0,1,676,231,0.745314,0.676000
908,2675,0.851322,1,0,677,231,0.745595,0.677000
909,2675,0.850344,1,0,678,231,0.745875,0.678000
910,973,0.849543,0,1,678,232,0.745055,0.678000
911,1802,0.849511,0,1,678,233,0.744237,0.678000
912,2395,0.849211,0,1,678,234,0.743421,0.678000
913,2061,0.849003,1,0,679,234,0.743702,0.679000
914,670,0.848850,0,1,679,235,0.742888,0.679000
915,2254,0.848702,0,1,679,236,0.742077,0.679000
916,339,0.848581,0,1,679,237,0.741266,0.679000
917,1096,0.847999,0,1,679,238,0.740458,0.679000
918,2064,0.847973,0,1,679,239,0.739651,0.679000
919,2427,0.847002,0,1,679,240,0.738847,0.679000
920,2037,0.846920,1,0,680,240,0.739130,0.680000
921,765,0.846719,0,1,680,241,0.738328,0.680000
922,984,0.845537,0,1,680,242,0.737527,0.680000
923,2630,0.845063,0,1,680,243,0.736728,0.680000
924,1035,0.844609,0,1,680,244,0.735931,0.680000
925,2692,0.844271,1,0,681,244,0.736216,0.681000
926,952,0.842757,0,1,681,245,0.735421,0.681000
927,1912,0.841731,0,1,681,246,0.734628,0.681000
928,2606,0.841326,1,0,682,246,0.734914,0.682000
929,2285,0.840329,1,0,683,246,0.735199,0.683000
930,2568,0.840012,0,1,683,247,0.734409,0.683000
931,1835,0.839499,0,1,683,248,0.733620,0.683000
932,165,0.839283,0,1,683,249,0.732833,0.683000
933,2375,0.837861,0,1,683,250,0.732047,0.683000
934,380,0.835436,0,1,683,251,0.731263,0.683000
935,2453,0.834641,1,0,684,251,0.731551,0.684000
936,2460,0.834068,0,1,684,252,0.730769,0.684000
937,2581,0.833980,0,1,684,253,0.729989,0.684000
938,2241,0.833885,1,0,685,253,0.730277,0.685000
939,1942,0.833874,1,0,686,253,0.730564,0.686000
940,1830,0.833797,0,1,686,254,0.729787,0.686000
941,2651,0.833304,0,1,686,255,0.729012,0.686000
942,1117,0.833166,0,1,686,256,0.728238,0.686000
943,2615,0.832261,0,1,686,257,0.727466,0.686000
944,2510,0.830344,0,1,686,258,0.726695,0.686000
945,2391,0.829619,0,1,686,259,0.725926,0.686000
946,2146,0.829265,0,1,686,260,0.725159,0.686000
947,1405,0.829012,0,1,686,261,0.724393,0.686000
948,954,0.828857,0,1,686,262,0.723629,0.686000
949,2012,0.826697,1,0,687,262,0.723920,0.687000
950,1132,0.826178,0,1,687,263,0.723158,0.687000
951,2391,0.825953,0,1,687,264,0.722397,0.687000
952,693,0.825625,0,1,687,265,0.721639,0.687000
953,821,0.824637,0,1,687,266,0.720881,0.687000
954,1372,0.824134,0,1,687,267,0.720126,0.687000
955,1353,0.822644,0,1,687,268,0.719372,0.687000
956,2528,0.822265,0,1,687,269,0.718619,0.687000
957,2316,0.821816,0,1,687,270,0.717868,0.687000
958,2409,0.821431,0,1,687,271,0.717119,0.687000
959,2339,0.820455,0,1,687,272,0.716371,0.687000
960,2443,0.820337,0,1,687,273,0.715625,0.687000
961,2338,0.818593,0,1,687,274,0.714880,0.687000
962,2161,0.818483,1,0,688,274,0.715177,0.688000
963,1643,0.818417,0,1,688,275,0.714434,0.688000
964,2351,0.817859,0,1,688,276,0.713693,0.688000
965,1924,0.817681,1,0,689,276,0.713990,0.689000
966,2593,0.816199,1,0,690,276,0.714286,0.690000
967,940,0.815341,0,1,690,277,0.713547,0.690000
968,2568,0.814053,1,0,691,277,0.713843,0.691000
969,2375,0.814039,0,1,691,278,0.713106,0.691000
970,1218,0.813951,0,1,691,279,0.712371,0.691000
971,80,0.813050,0,1,691,280,0.711637,0.691000
972,1978,0.812789,0,1,691,281,0.710905,0.691000
973,2062,0.812083,1,0,692,281,0.711202,0.692000
974,2207,0.809815,0,1,692,282,0.710472,0.692000
975,2311,0.808913,0,1,692,283,0.709744,0.692000
976,1075,0.806921,0,1,692,284,0.709016,0.692000
977,1342,0.805948,0,1,692,285,0.708291,0.692000
978,2393,0.805861,0,1,692,286,0.707566,0.692000
979,2053,0.804803,0,1,692,287,0.706844,0.692000
980,836,0.803954,0,1,692,288,0.706122,0.692000
981,2102,0.803761,0,1,692,289,0.705403,0.692000
982,2470,0.803475,0,1,692,290,0.704684,0.692000
983,2284,0.803225,1,0,693,290,0.704985,0.693000
984,1492,0.801828,0,1,693,291,0.704268,0.693000
985,2075,0.801383,1,0,694,291,0.704569,0.694000
986,1222,0.798808,0,1,694,292,0.703854,0.694000
987,2577,0.797500,0,1,694,293,0.703141,0.694000
988,2253,0.796050,0,1,694,294,0.702429,0.694000
989,1678,0.795439,0,1,694,295,0.701719,0.694000
990,1276,0.793229,0,1,694,296,0.701010,0.694000
991,2273,0.792619,0,1,694,297,0.700303,0.694000
992,1048,0.792595,0,1,694,298,0.699597,0.694000
993,2378,0.790959,1,0,695,298,0.699899,0.695000
994,1070,0.790154,0,1,695,299,0.699195,0.695000
995,2550,0.790034,0,1,695,300,0.698492,0.695000
996,320,0.789324,0,1,695,301,0.697791,0.695000
997,1258,0.789218,0,1,695,302,0.697091,0.695000
