rank,image,confidence,tp,fp,acc_tp,acc_fp,precision,recall
499,1494,0.982209,1,0,486,13,0.973948,0.486000
500,1165,0.982130,1,0,487,13,0.974000,0.487000
501,1032,0.982103,1,0,488,13,0.974052,0.488000
502,1784,0.981687,1,0,489,13,0.974104,0.489000
503,989,0.981595,1,0,490,13,0.974155,0.490000
504,1275,0.981493,1,0,491,13,0.974206,0.491000
505,1455,0.981487,1,0,492,13,0.974257,0.492000
506,1841,0.981197,1,0,493,13,0.974308,0.493000
507,1183,0.980889,1,0,494,13,0.974359,0.494000
508,1242,0.980753,1,0,495,13,0.974409,0.495000
509,1833,0.980558,1,0,496,13,0.974460,0.496000
510,1574,0.980517,1,0,497,13,0.974510,0.497000
511,1311,0.980495,1,0,498,13,0.974560,0.498000
512,1164,0.980492,1,0,499,13,0.974609,0.499000
513,1540,0.980427,1,0,500,13,0.974659,0.500000
514,1095,0.980403,1,0,501,13,0.974708,0.501000
515,1300,0.980335,1,0,502,13,0.974757,0.502000
516,1382,0.980229,1,0,503,13,0.974806,0.503000
517,1800,0.979975,0,1,503,14,0.972921,0.503000
518,1673,0.979911,1,0,504,14,0.972973,0.504000
519,1542,0.979895,0,1,504,15,0.971098,0.504000
520,1643,0.979854,1,0,505,15,0.971154,0.505000
521,1212,0.979792,1,0,506,15,0.971209,0.506000
522,1168,0.979714,1,0,507,15,0.971264,0.507000
523,1706,0.979563,1,0,508,15,0.971319,0.508000
524,1404,0.979545,1,0,509,15,0.971374,0.509000
525,1432,0.979449,1,0,510,15,0.971429,0.510000
526,1122,0.979111,1,0,511,15,0.971483,0.511000
527,1495,0.979071,1,0,512,15,0.971537,0.512000
528,1605,0.979012,1,0,513,15,0.971591,0.513000
529,1851,0.978812,1,0,514,15,0.971645,0.514000
530,1193,0.978629,1,0,515,15,0.971698,0.515000
531,1364,0.978596,1,0,516,15,0.971751,0.516000
532,1635,0.978533,1,0,517,15,0.971805,0.517000
533,1158,0.978453,1,0,518,15,0.971857,0.518000
534,1565,0.978331,1,0,519,15,0.971910,0.519000
535,1659,0.978237,1,0,520,15,0.971963,0.520000
536,1757,0.978168,1,0,521,15,0.972015,0.521000
537,1610,0.977832,1,0,522,15,0.972067,0.522000
538,1790,0.977695,1,0,523,15,0.972119,0.523000
539,1309,0.977580,1,0,524,15,0.972171,0.524000
540,967,0.977519,1,0,525,15,0.972222,0.525000
541,1088,0.977248,1,0,526,15,0.972274,0.526000
542,1318,0.977169,1,0,527,15,0.972325,0.527000
543,980,0.977083,1,0,528,15,0.972376,0.528000
544,1752,0.976961,1,0,529,15,0.972426,0.529000
545,1512,0.976932,1,0,530,15,0.972477,0.530000
546,2366,0.976926,0,1,530,16,0.970696,0.530000
547,1576,0.976865,1,0,531,16,0.970750,0.531000
548,1588,0.976809,0,1,531,17,0.968978,0.531000
549,1521,0.976703,1,0,532,17,0.969035,0.532000
550,1234,0.976511,1,0,533,17,0.969091,0.533000
551,1125,0.976304,1,0,534,17,0.969147,0.534000
552,1641,0.976180,1,0,535,17,0.969203,0.535000
553,1507,0.975988,1,0,536,17,0.969259,0.536000
554,1794,0.975910,1,0,537,17,0.969314,0.537000
555,1417,0.975909,1,0,538,17,0.969369,0.538000
556,1741,0.975840,1,0,539,17,0.969424,0.539000
557,1698,0.975749,1,0,540,17,0.969479,0.540000
558,1040,0.975388,1,0,541,17,0.969534,0.541000
559,1518,0.975309,1,0,542,17,0.969589,0.542000
560,975,0.975138,1,0,543,17,0.969643,0.543000
561,1820,0.975099,1,0,544,17,0.969697,0.544000
562,1161,0.974955,1,0,545,17,0.969751,0.545000
563,1573,0.974900,1,0,546,17,0.969805,0.546000
564,1268,0.974813,1,0,547,17,0.969858,0.547000
565,1217,0.974778,1,0,548,17,0.969912,0.548000
566,1813,0.974754,1,0,549,17,0.969965,0.549000
567,1381,0.974714,1,0,550,17,0.970018,0.550000
568,1339,0.974571,1,0,551,17,0.970070,0.551000
569,1175,0.974481,1,0,552,17,0.970123,0.552000
570,964,0.974465,1,0,553,17,0.970175,0.553000
571,1439,0.974463,1,0,554,17,0.970228,0.554000
572,1707,0.974306,1,0,555,17,0.970280,0.555000
573,2420,0.974303,0,1,555,18,0.968586,0.555000
574,1243,0.974255,1,0,556,18,0.968641,0.556000
575,1369,0.974236,1,0,557,18,0.968696,0.557000
576,1533,0.974079,1,0,558,18,0.968750,0.558000
577,1241,0.973707,1,0,559,18,0.968804,0.559000
578,1450,0.973621,1,0,560,18,0.968858,0.560000
579,1246,0.973410,1,0,561,18,0.968912,0.561000
580,1010,0.973407,1,0,562,18,0.968966,0.562000
581,1476,0.973149,1,0,563,18,0.969019,0.563000
582,1411,0.972945,1,0,564,18,0.969072,0.564000
583,1426,0.972911,1,0,565,18,0.969125,0.565000
584,943,0.972422,1,0,566,18,0.969178,0.566000
585,1572,0.972386,1,0,567,18,0.969231,0.567000
586,1123,0.972235,1,0,568,18,0.969283,0.568000
587,1669,0.972210,1,0,569,18,0.969336,0.569000
588,1374,0.971610,1,0,570,18,0.969388,0.570000
589,1267,0.971462,1,0,571,18,0.969440,0.571000
590,1380,0.971412,1,0,572,18,0.969492,0.572000
591,1700,0.971377,1,0,573,18,0.969543,0.573000
592,1733,0.971314,1,0,574,18,0.969595,0.574000
593,1121,0.971270,1,0,575,18,0.969646,0.575000
594,1815,0.971087,1,0,576,18,0.969697,0.576000
595,1012,0.970634,1,0,577,18,0.969748,0.577000
596,1900,0.970631,0,1,577,19,0.968121,0.577000
597,1328,0.970600,1,0,578,19,0.968174,0.578000
598,1430,0.970576,0,1,578,20,0.966555,0.578000
599,1390,0.970380,1,0,579,20,0.966611,0.579000
600,1748,0.970271,1,0,580,20,0.966667,0.580000
601,935,0.970078,1,0,581,20,0.966722,0.581000
602,1170,0.969938,1,0,582,20,0.966777,0.582000
603,1662,0.969725,1,0,583,20,0.966833,0.583000
604,1350,0.969658,1,0,584,20,0.966887,0.584000
605,1307,0.969596,1,0,585,20,0.966942,0.585000
606,1429,0.969574,1,0,586,20,0.966997,0.586000
607,1823,0.969457,1,0,587,20,0.967051,0.587000
608,1163,0.969133,1,0,588,20,0.967105,0.588000
609,1237,0.969118,1,0,589,20,0.967159,0.589000
610,1025,0.968587,1,0,590,20,0.967213,0.590000
611,1709,0.968155,1,0,591,20,0.967267,0.591000
612,1034,0.967875,1,0,592,20,0.967320,0.592000
613,1149,0.967842,1,0,593,20,0.967374,0.593000
614,1421,0.967427,1,0,594,20,0.967427,0.594000
615,1846,0.967269,1,0,595,20,0.967480,0.595000
616,1692,0.967252,0,1,595,21,0.965909,0.595000
617,1330,0.967197,1,0,596,21,0.965964,0.596000
618,1262,0.967064,1,0,597,21,0.966019,0.597000
619,1031,0.966984,1,0,598,21,0.966074,0.598000
620,1470,0.966935,1,0,599,21,0.966129,0.599000
621,1206,0.966908,1,0,600,21,0.966184,0.600000
622,1422,0.966635,1,0,601,21,0.966238,0.601000
623,1302,0.966341,1,0,602,21,0.966292,0.602000
624,1273,0.966197,1,0,603,21,0.966346,0.603000
625,1542,0.965821,1,0,604,21,0.966400,0.604000
626,1440,0.965514,1,0,605,21,0.966454,0.605000
627,1343,0.965099,1,0,606,21,0.966507,0.606000
628,956,0.965020,1,0,607,21,0.966561,0.607000
629,957,0.965020,1,0,608,21,0.966614,0.608000
630,1760,0.964650,1,0,609,21,0.966667,0.609000
631,1396,0.964392,1,0,610,21,0.966719,0.610000
632,1770,0.964215,1,0,611,21,0.966772,0.611000
633,1739,0.964192,1,0,612,21,0.966825,0.612000
634,1516,0.964139,1,0,613,21,0.966877,0.613000
635,1798,0.963922,1,0,614,21,0.966929,0.614000
636,1451,0.963874,1,0,615,21,0.966981,0.615000
637,974,0.963100,1,0,616,21,0.967033,0.616000
638,1029,0.963099,1,0,617,21,0.967085,0.617000
639,1410,0.963074,1,0,618,21,0.967136,0.618000
640,978,0.962420,1,0,619,21,0.967187,0.619000
641,1436,0.961398,1,0,620,21,0.967239,0.620000
642,1628,0.961353,1,0,621,21,0.967290,0.621000
643,1742,0.961113,1,0,622,21,0.967341,0.622000
644,1537,0.960615,1,0,623,21,0.967391,0.623000
645,1285,0.960573,1,0,624,21,0.967442,0.624000
646,1580,0.960368,1,0,625,21,0.967492,0.625000
647,1280,0.960281,1,0,626,21,0.967543,0.626000
648,1659,0.959974,1,0,627,21,0.967593,0.627000
649,1837,0.959612,1,0,628,21,0.967643,0.628000
650,1501,0.959559,1,0,629,21,0.967692,0.629000
651,1481,0.959308,1,0,630,21,0.967742,0.630000
652,1209,0.959185,1,0,631,21,0.967791,0.631000
653,1438,0.959105,1,0,632,21,0.967841,0.632000
654,1479,0.959052,1,0,633,21,0.967890,0.633000
655,1668,0.958149,1,0,634,21,0.967939,0.634000
656,1090,0.957534,1,0,635,21,0.967988,0.635000
657,961,0.957427,1,0,636,21,0.968037,0.636000
658,1399,0.957067,1,0,637,21,0.968085,0.637000
659,1644,0.956982,1,0,638,21,0.968134,0.638000
660,1400,0.956964,1,0,639,21,0.968182,0.639000
661,1235,0.956761,1,0,640,21,0.968230,0.640000
662,1281,0.955753,1,0,641,21,0.968278,0.641000
663,1223,0.955313,1,0,642,21,0.968326,0.642000
664,1564,0.955010,1,0,643,21,0.968373,0.643000
665,1873,0.954979,1,0,644,21,0.968421,0.644000
666,1551,0.954557,1,0,645,21,0.968468,0.645000
667,1582,0.954459,1,0,646,21,0.968516,0.646000
668,1057,0.953952,1,0,647,21,0.968563,0.647000
669,1044,0.953407,0,1,647,22,0.967115,0.647000
670,1388,0.953308,1,0,648,22,0.967164,0.648000
671,1443,0.953293,1,0,649,22,0.967213,0.649000
672,1047,0.953144,1,0,650,22,0.967262,0.650000
673,1359,0.952676,1,0,651,22,0.967311,0.651000
674,2565,0.952659,0,1,651,23,0.965875,0.651000
675,1512,0.952020,1,0,652,23,0.965926,0.652000
676,1528,0.951447,1,0,653,23,0.965976,0.653000
677,2075,0.950804,0,1,653,24,0.964549,0.653000
678,1877,0.950765,1,0,654,24,0.964602,0.654000
679,1178,0.950690,1,0,655,24,0.964654,0.655000
680,2269,0.950491,0,1,655,25,0.963235,0.655000
681,2275,0.950366,0,1,655,26,0.961821,0.655000
682,1662,0.949802,1,0,656,26,0.961877,0.656000
683,1692,0.949801,1,0,657,26,0.961933,0.657000
684,1360,0.949614,1,0,658,26,0.961988,0.658000
685,1594,0.949401,1,0,659,26,0.962044,0.659000
686,1584,0.949021,1,0,660,26,0.962099,0.660000
687,1478,0.948580,1,0,661,26,0.962154,0.661000
688,1787,0.948564,1,0,662,26,0.962209,0.662000
689,1074,0.948147,1,0,663,26,0.962264,0.663000
690,1711,0.948047,1,0,664,26,0.962319,0.664000
691,1822,0.947279,1,0,665,26,0.962373,0.665000
692,1480,0.946899,1,0,666,26,0.962428,0.666000
693,1379,0.946270,1,0,667,26,0.962482,0.667000
694,1857,0.946206,1,0,668,26,0.962536,0.668000
695,1809,0.946058,1,0,669,26,0.962590,0.669000
696,1181,0.945214,1,0,670,26,0.962644,0.670000
697,1640,0.945056,1,0,671,26,0.962697,0.671000
698,1115,0.944427,1,0,672,26,0.962751,0.672000
699,1593,0.944362,1,0,673,26,0.962804,0.673000
700,2002,0.944060,0,1,673,27,0.961429,0.673000
701,1286,0.943592,1,0,674,27,0.961484,0.674000
702,1547,0.943403,1,0,675,27,0.961538,0.675000
703,1316,0.943376,1,0,676,27,0.961593,0.676000
704,1807,0.942457,1,0,677,27,0.961648,0.677000
705,2112,0.942152,0,1,677,28,0.960284,0.677000
706,1699,0.941038,1,0,678,28,0.960340,0.678000
707,1769,0.940386,1,0,679,28,0.960396,0.679000
708,1108,0.940256,1,0,680,28,0.960452,0.680000
709,2443,0.938573,0,1,680,29,0.959097,0.680000
710,1013,0.938346,1,0,681,29,0.959155,0.681000
711,1099,0.937602,1,0,682,29,0.959212,0.682000
712,1750,0.937576,1,0,683,29,0.959270,0.683000
713,1213,0.937576,1,0,684,29,0.959327,0.684000
714,1098,0.937543,1,0,685,29,0.959384,0.685000
715,1588,0.937018,1,0,686,29,0.959441,0.686000
716,981,0.936963,1,0,687,29,0.959497,0.687000
717,1398,0.936880,1,0,688,29,0.959554,0.688000
718,1071,0.935705,1,0,689,29,0.959610,0.689000
719,947,0.934503,1,0,690,29,0.959666,0.690000
720,1319,0.934447,1,0,691,29,0.959722,0.691000
721,1817,0.934368,1,0,692,29,0.959778,0.692000
722,1834,0.934166,1,0,693,29,0.959834,0.693000
723,1758,0.934151,1,0,694,29,0.959889,0.694000
724,1192,0.934099,1,0,695,29,0.959945,0.695000
725,1538,0.933393,1,0,696,29,0.960000,0.696000
726,1405,0.933343,1,0,697,29,0.960055,0.697000
727,1618,0.933049,1,0,698,29,0.960110,0.698000
728,1194,0.931920,1,0,699,29,0.960165,0.699000
729,953,0.931798,1,0,700,29,0.960219,0.700000
730,977,0.927767,1,0,701,29,0.960274,0.701000
731,1098,0.927517,1,0,702,29,0.960328,0.702000
732,1236,0.927285,0,1,702,30,0.959016,0.702000
733,1785,0.926861,1,0,703,30,0.959072,0.703000
734,996,0.926733,1,0,704,30,0.959128,0.704000
735,1721,0.925020,1,0,705,30,0.959184,0.705000
736,1003,0.924647,1,0,706,30,0.959239,0.706000
737,2565,0.923232,0,1,706,31,0.957938,0.706000
738,1284,0.923132,1,0,707,31,0.957995,0.707000
739,1168,0.922898,1,0,708,31,0.958051,0.708000
740,1702,0.922421,1,0,709,31,0.958108,0.709000
741,1666,0.922151,1,0,710,31,0.958165,0.710000
742,1192,0.921470,1,0,711,31,0.958221,0.711000
743,1314,0.921271,1,0,712,31,0.958277,0.712000
744,1023,0.918968,1,0,713,31,0.958333,0.713000
745,1171,0.918790,1,0,714,31,0.958389,0.714000
746,2364,0.918253,0,1,714,32,0.957105,0.714000
747,2308,0.916373,0,1,714,33,0.955823,0.714000
748,946,0.915977,1,0,715,33,0.955882,0.715000
749,1839,0.915498,1,0,716,33,0.955941,0.716000
750,1847,0.915079,1,0,717,33,0.956000,0.717000
751,1220,0.911509,0,1,717,34,0.954727,0.717000
752,1838,0.909057,1,0,718,34,0.954787,0.718000
753,1545,0.907323,1,0,719,34,0.954847,0.719000
754,1579,0.905076,1,0,720,34,0.954907,0.720000
755,1073,0.904480,0,1,720,35,0.953642,0.720000
756,1381,0.902947,1,0,721,35,0.953704,0.721000
757,2352,0.901801,0,1,721,36,0.952444,0.721000
758,1179,0.901088,1,0,722,36,0.952507,0.722000
759,1346,0.900907,1,0,723,36,0.952569,0.723000
760,2248,0.900621,0,1,723,37,0.951316,0.723000
761,2336,0.900245,0,1,723,38,0.950066,0.723000
762,1357,0.900131,1,0,724,38,0.950131,0.724000
763,1195,0.898224,1,0,725,38,0.950197,0.725000
764,1827,0.897589,1,0,726,38,0.950262,0.726000
765,1184,0.897303,1,0,727,38,0.950327,0.727000
766,1320,0.893559,1,0,728,38,0.950392,0.728000
767,2041,0.892962,0,1,728,39,0.949153,0.728000
768,1630,0.892831,1,0,729,39,0.949219,0.729000
769,948,0.892242,1,0,730,39,0.949285,0.730000
770,1403,0.890694,1,0,731,39,0.949351,0.731000
771,1599,0.890107,1,0,732,39,0.949416,0.732000
772,1415,0.888893,1,0,733,39,0.949482,0.733000
773,1677,0.887272,1,0,734,39,0.949547,0.734000
774,1392,0.887139,0,1,734,40,0.948320,0.734000
775,1402,0.887122,1,0,735,40,0.948387,0.735000
776,1249,0.886418,1,0,736,40,0.948454,0.736000
777,1257,0.885579,1,0,737,40,0.948520,0.737000
778,1107,0.884198,1,0,738,40,0.948586,0.738000
779,1782,0.883669,1,0,739,40,0.948652,0.739000
780,1401,0.883633,1,0,740,40,0.948718,0.740000
781,1781,0.883421,1,0,741,40,0.948784,0.741000
782,1356,0.883352,1,0,742,40,0.948849,0.742000
783,2132,0.879968,0,1,742,41,0.947637,0.742000
784,1559,0.879564,1,0,743,41,0.947704,0.743000
785,945,0.879449,1,0,744,41,0.947771,0.744000
786,1082,0.876106,1,0,745,41,0.947837,0.745000
787,1216,0.875475,1,0,746,41,0.947903,0.746000
788,1093,0.874195,1,0,747,41,0.947970,0.747000
789,1389,0.874079,1,0,748,41,0.948035,0.748000
790,1022,0.873873,1,0,749,41,0.948101,0.749000
791,1344,0.872904,1,0,750,41,0.948167,0.750000
792,1372,0.871139,1,0,751,41,0.948232,0.751000
793,1448,0.869714,1,0,752,41,0.948298,0.752000
794,1789,0.869132,1,0,753,41,0.948363,0.753000
795,1424,0.867570,0,1,753,42,0.947170,0.753000
796,1590,0.864058,1,0,754,42,0.947236,0.754000
797,1109,0.858998,1,0,755,42,0.947302,0.755000
798,1696,0.856288,1,0,756,42,0.947368,0.756000
799,1858,0.856043,1,0,757,42,0.947434,0.757000
800,1783,0.855829,1,0,758,42,0.947500,0.758000
801,1560,0.854751,1,0,759,42,0.947566,0.759000
802,1574,0.854205,0,1,759,43,0.946384,0.759000
803,1205,0.853828,1,0,760,43,0.946451,0.760000
804,1786,0.852792,1,0,761,43,0.946517,0.761000
805,1483,0.849965,1,0,762,43,0.946584,0.762000
806,1829,0.849807,1,0,763,43,0.946650,0.763000
807,2041,0.849401,0,1,763,44,0.945477,0.763000
808,994,0.848968,1,0,764,44,0.945545,0.764000
809,965,0.847730,1,0,765,44,0.945612,0.765000
810,1173,0.844899,1,0,766,44,0.945679,0.766000
811,1372,0.838861,0,1,766,45,0.944513,0.766000
812,2207,0.837793,0,1,766,46,0.943350,0.766000
813,1597,0.837079,1,0,767,46,0.943419,0.767000
814,1020,0.835670,1,0,768,46,0.943489,0.768000
815,2357,0.831910,0,1,768,47,0.942331,0.768000
816,2364,0.831383,0,1,768,48,0.941176,0.768000
817,1216,0.828914,1,0,769,48,0.941248,0.769000
818,1307,0.827006,1,0,770,48,0.941320,0.770000
819,1159,0.823792,1,0,771,48,0.941392,0.771000
820,1160,0.822385,1,0,772,48,0.941463,0.772000
821,1818,0.822083,1,0,773,48,0.941535,0.773000
822,1214,0.821427,1,0,774,48,0.941606,0.774000
823,1529,0.819670,1,0,775,48,0.941677,0.775000
824,1578,0.819272,1,0,776,48,0.941748,0.776000
825,1202,0.817738,1,0,777,48,0.941818,0.777000
826,1258,0.815050,1,0,778,48,0.941889,0.778000
827,1791,0.814920,1,0,779,48,0.941959,0.779000
828,1843,0.813524,1,0,780,48,0.942029,0.780000
829,941,0.812392,1,0,781,48,0.942099,0.781000
830,1719,0.809494,1,0,782,48,0.942169,0.782000
831,1557,0.809156,1,0,783,48,0.942238,0.783000
832,1150,0.808803,0,1,783,49,0.941106,0.783000
833,1117,0.806542,1,0,784,49,0.941176,0.784000
834,1315,0.805786,1,0,785,49,0.941247,0.785000
835,1208,0.797880,1,0,786,49,0.941317,0.786000
836,8,0.796141,0,1,786,50,0.940191,0.786000
837,1836,0.794169,1,0,787,50,0.940263,0.787000
838,1696,0.793755,1,0,788,50,0.940334,0.788000
839,1802,0.792440,1,0,789,50,0.940405,0.789000
840,1632,0.791360,1,0,790,50,0.940476,0.790000
841,1324,0.790758,1,0,791,50,0.940547,0.791000
842,1433,0.789301,1,0,792,50,0.940618,0.792000
843,1397,0.787820,1,0,793,50,0.940688,0.793000
844,1670,0.787368,1,0,794,50,0.940758,0.794000
845,1418,0.786116,1,0,795,50,0.940828,0.795000
846,1294,0.785382,0,1,795,51,0.939716,0.795000
847,1337,0.782814,1,0,796,51,0.939787,0.796000
848,1685,0.781004,1,0,797,51,0.939858,0.797000
849,1447,0.779583,1,0,798,51,0.939929,0.798000
850,2038,0.778491,0,1,798,52,0.938824,0.798000
851,1054,0.776150,1,0,799,52,0.938895,0.799000
852,1061,0.774293,1,0,800,52,0.938967,0.800000
853,1282,0.769675,0,1,800,53,0.937866,0.800000
854,1221,0.768273,1,0,801,53,0.937939,0.801000
855,1185,0.766383,1,0,802,53,0.938012,0.802000
856,1103,0.762699,1,0,803,53,0.938084,0.803000
857,1408,0.758935,1,0,804,53,0.938156,0.804000
858,1131,0.751437,1,0,805,53,0.938228,0.805000
859,1042,0.751203,1,0,806,53,0.938300,0.806000
860,1543,0.742889,0,1,806,54,0.937209,0.806000
861,2243,0.742451,0,1,806,55,0.936121,0.806000
862,1474,0.741705,0,1,806,56,0.935035,0.806000
863,1138,0.740864,1,0,807,56,0.935110,0.807000
864,1325,0.736431,1,0,808,56,0.935185,0.808000
865,1556,0.734448,1,0,809,56,0.935260,0.809000
866,1831,0.733410,1,0,810,56,0.935335,0.810000
867,1274,0.725024,1,0,811,56,0.935409,0.811000
868,1098,0.723034,1,0,812,56,0.935484,0.812000
869,2333,0.721291,0,1,812,57,0.934407,0.812000
870,118,0.719799,0,1,812,58,0.933333,0.812000
871,459,0.718190,0,1,812,59,0.932262,0.812000
872,1632,0.717690,1,0,813,59,0.932339,0.813000
873,1206,0.717146,1,0,814,59,0.932417,0.814000
874,2696,0.711709,0,1,814,60,0.931350,0.814000
875,1639,0.711530,0,1,814,61,0.930286,0.814000
876,2255,0.701715,0,1,814,62,0.929224,0.814000
877,1766,0.700303,0,1,814,63,0.928164,0.814000
