rank,image,confidence,tp,fp,acc_tp,acc_fp,precision,recall
516,879,0.998887,1,0,484,32,0.937984,0.484000
517,915,0.998885,1,0,485,32,0.938104,0.485000
518,573,0.998884,1,0,486,32,0.938224,0.486000
519,526,0.998884,1,0,487,32,0.938343,0.487000
520,641,0.998879,1,0,488,32,0.938462,0.488000
521,647,0.998873,1,0,489,32,0.938580,0.489000
522,398,0.998865,1,0,490,32,0.938697,0.490000
523,423,0.998864,1,0,491,32,0.938815,0.491000
524,115,0.998857,1,0,492,32,0.938931,0.492000
525,648,0.998850,1,0,493,32,0.939048,0.493000
526,254,0.998849,1,0,494,32,0.939163,0.494000
527,517,0.998848,1,0,495,32,0.939279,0.495000
528,657,0.998844,1,0,496,32,0.939394,0.496000
529,2340,0.998843,0,1,496,33,0.937618,0.496000
530,567,0.998823,1,0,497,33,0.937736,0.497000
531,780,0.998818,1,0,498,33,0.937853,0.498000
532,637,0.998810,1,0,499,33,0.937970,0.499000
533,690,0.998808,1,0,500,33,0.938086,0.500000
534,2054,0.998805,0,1,500,34,0.936330,0.500000
535,603,0.998804,1,0,501,34,0.936449,0.501000
536,198,0.998793,1,0,502,34,0.936567,0.502000
537,662,0.998793,1,0,503,34,0.936685,0.503000
538,666,0.998786,1,0,504,34,0.936803,0.504000
539,2198,0.998780,0,1,504,35,0.935065,0.504000
540,1673,0.998778,0,1,504,36,0.933333,0.504000
541,453,0.998774,1,0,505,36,0.933457,0.505000
542,881,0.998770,1,0,506,36,0.933579,0.506000
543,171,0.998765,1,0,507,36,0.933702,0.507000
544,36,0.998764,1,0,508,36,0.933824,0.508000
545,707,0.998762,1,0,509,36,0.933945,0.509000
546,911,0.998762,1,0,510,36,0.934066,0.510000
547,828,0.998754,1,0,511,36,0.934186,0.511000
548,316,0.998725,1,0,512,36,0.934307,0.512000
549,42,0.998721,1,0,513,36,0.934426,0.513000
550,520,0.998721,1,0,514,36,0.934545,0.514000
551,616,0.998715,1,0,515,36,0.934664,0.515000
552,2198,0.998698,0,1,515,37,0.932971,0.515000
553,642,0.998698,1,0,516,37,0.933092,0.516000
554,185,0.998694,1,0,517,37,0.933213,0.517000
555,645,0.998684,1,0,518,37,0.933333,0.518000
556,2576,0.998683,0,1,518,38,0.931655,0.518000
557,563,0.998682,1,0,519,38,0.931777,0.519000
558,533,0.998678,1,0,520,38,0.931900,0.520000
559,540,0.998668,1,0,521,38,0.932021,0.521000
560,906,0.998662,1,0,522,38,0.932143,0.522000
561,2576,0.998662,0,1,522,39,0.930481,0.522000
562,1064,0.998660,0,1,522,40,0.928826,0.522000
563,885,0.998656,1,0,523,40,0.928952,0.523000
564,469,0.998656,1,0,524,40,0.929078,0.524000
565,470,0.998654,1,0,525,40,0.929204,0.525000
566,45,0.998652,1,0,526,40,0.929329,0.526000
567,2426,0.998647,0,1,526,41,0.927690,0.526000
568,436,0.998639,1,0,527,41,0.927817,0.527000
569,569,0.998639,1,0,528,41,0.927944,0.528000
570,239,0.998639,1,0,529,41,0.928070,0.529000
571,183,0.998639,1,0,530,41,0.928196,0.530000
572,191,0.998635,1,0,531,41,0.928322,0.531000
573,899,0.998627,1,0,532,41,0.928447,0.532000
574,1838,0.998622,0,1,532,42,0.926829,0.532000
575,199,0.998608,1,0,533,42,0.926957,0.533000
576,664,0.998606,1,0,534,42,0.927083,0.534000
577,1849,0.998604,0,1,534,43,0.925477,0.534000
578,177,0.998602,1,0,535,43,0.925606,0.535000
579,811,0.998597,1,0,536,43,0.925734,0.536000
580,237,0.998595,1,0,537,43,0.925862,0.537000
581,78,0.998592,1,0,538,43,0.925990,0.538000
582,169,0.998583,1,0,539,43,0.926117,0.539000
583,263,0.998582,1,0,540,43,0.926244,0.540000
584,404,0.998577,1,0,541,43,0.926370,0.541000
585,585,0.998572,1,0,542,43,0.926496,0.542000
586,192,0.998572,1,0,543,43,0.926621,0.543000
587,874,0.998563,1,0,544,43,0.926746,0.544000
588,580,0.998557,1,0,545,43,0.926871,0.545000
589,531,0.998555,1,0,546,43,0.926995,0.546000
590,925,0.998555,1,0,547,43,0.927119,0.547000
591,282,0.998549,1,0,548,43,0.927242,0.548000
592,472,0.998543,1,0,549,43,0.927365,0.549000
593,200,0.998541,1,0,550,43,0.927487,0.550000
594,856,0.998541,1,0,551,43,0.927609,0.551000
595,790,0.998513,1,0,552,43,0.927731,0.552000
596,897,0.998506,1,0,553,43,0.927852,0.553000
597,928,0.998498,1,0,554,43,0.927973,0.554000
598,2607,0.998490,0,1,554,44,0.926421,0.554000
599,584,0.998488,1,0,555,44,0.926544,0.555000
600,846,0.998484,1,0,556,44,0.926667,0.556000
601,486,0.998484,1,0,557,44,0.926789,0.557000
602,253,0.998446,1,0,558,44,0.926910,0.558000
603,2023,0.998436,0,1,558,45,0.925373,0.558000
604,733,0.998428,0,1,558,46,0.923841,0.558000
605,1922,0.998417,0,1,558,47,0.922314,0.558000
606,598,0.998405,1,0,559,47,0.922442,0.559000
607,304,0.998400,1,0,560,47,0.922570,0.560000
608,346,0.998398,1,0,561,47,0.922697,0.561000
609,898,0.998398,1,0,562,47,0.922824,0.562000
610,655,0.998398,1,0,563,47,0.922951,0.563000
611,890,0.998379,1,0,564,47,0.923077,0.564000
612,704,0.998364,1,0,565,47,0.923203,0.565000
613,574,0.998361,1,0,566,47,0.923328,0.566000
614,450,0.998361,1,0,567,47,0.923453,0.567000
615,458,0.998352,1,0,568,47,0.923577,0.568000
616,322,0.998338,1,0,569,47,0.923701,0.569000
617,227,0.998336,1,0,570,47,0.923825,0.570000
618,0,0.998334,1,0,571,47,0.923948,0.571000
619,23,0.998311,1,0,572,47,0.924071,0.572000
620,325,0.998310,1,0,573,47,0.924194,0.573000
621,549,0.998304,1,0,574,47,0.924316,0.574000
622,516,0.998294,1,0,575,47,0.924437,0.575000
623,760,0.998284,1,0,576,47,0.924559,0.576000
624,333,0.998284,1,0,577,47,0.924679,0.577000
625,187,0.998280,1,0,578,47,0.924800,0.578000
626,553,0.998271,1,0,579,47,0.924920,0.579000
627,2197,0.998267,0,1,579,48,0.923445,0.579000
628,586,0.998267,1,0,580,48,0.923567,0.580000
629,525,0.998265,1,0,581,48,0.923688,0.581000
630,201,0.998264,1,0,582,48,0.923810,0.582000
631,852,0.998259,1,0,583,48,0.923930,0.583000
632,111,0.998255,1,0,584,48,0.924051,0.584000
633,1992,0.998254,0,1,584,49,0.922591,0.584000
634,527,0.998253,1,0,585,49,0.922713,0.585000
635,791,0.998253,1,0,586,49,0.922835,0.586000
636,599,0.998230,1,0,587,49,0.922956,0.587000
637,473,0.998227,1,0,588,49,0.923077,0.588000
638,809,0.998221,1,0,589,49,0.923197,0.589000
639,675,0.998220,1,0,590,49,0.923318,0.590000
640,2597,0.998219,0,1,590,50,0.921875,0.590000
641,1837,0.998214,0,1,590,51,0.920437,0.590000
642,31,0.998213,1,0,591,51,0.920561,0.591000
643,164,0.998211,1,0,592,51,0.920684,0.592000
644,105,0.998209,1,0,593,51,0.920807,0.593000
645,2474,0.998180,0,1,593,52,0.919380,0.593000
646,278,0.998176,1,0,594,52,0.919505,0.594000
647,535,0.998167,1,0,595,52,0.919629,0.595000
648,477,0.998159,1,0,596,52,0.919753,0.596000
649,1,0.998139,1,0,597,52,0.919877,0.597000
650,172,0.998114,1,0,598,52,0.920000,0.598000
651,510,0.998113,1,0,599,52,0.920123,0.599000
652,69,0.998104,1,0,600,52,0.920245,0.600000
653,2108,0.998086,0,1,600,53,0.918836,0.600000
654,281,0.998080,1,0,601,53,0.918960,0.601000
655,822,0.998065,1,0,602,53,0.919084,0.602000
656,869,0.998046,1,0,603,53,0.919207,0.603000
657,673,0.998043,1,0,604,53,0.919330,0.604000
658,459,0.998041,0,1,604,54,0.917933,0.604000
659,126,0.998038,1,0,605,54,0.918058,0.605000
660,862,0.998014,1,0,606,54,0.918182,0.606000
661,307,0.997993,1,0,607,54,0.918306,0.607000
662,405,0.997965,1,0,608,54,0.918429,0.608000
663,844,0.997949,1,0,609,54,0.918552,0.609000
664,914,0.997949,1,0,610,54,0.918675,0.610000
665,419,0.997945,0,1,610,55,0.917293,0.610000
666,1075,0.997942,0,1,610,56,0.915916,0.610000
667,418,0.997937,1,0,611,56,0.916042,0.611000
668,1435,0.997937,0,1,611,57,0.914671,0.611000
669,284,0.997928,1,0,612,57,0.914798,0.612000
670,2373,0.997926,0,1,612,58,0.913433,0.612000
671,583,0.997925,1,0,613,58,0.913562,0.613000
672,2360,0.997922,0,1,613,59,0.912202,0.613000
673,302,0.997922,1,0,614,59,0.912333,0.614000
674,2098,0.997881,0,1,614,60,0.910979,0.614000
675,2108,0.997877,0,1,614,61,0.909630,0.614000
676,363,0.997876,1,0,615,61,0.909763,0.615000
677,2126,0.997871,0,1,615,62,0.908419,0.615000
678,855,0.997868,1,0,616,62,0.908555,0.616000
679,2057,0.997861,0,1,616,63,0.907216,0.616000
680,40,0.997835,1,0,617,63,0.907353,0.617000
681,233,0.997826,1,0,618,63,0.907489,0.618000
682,554,0.997805,1,0,619,63,0.907625,0.619000
683,86,0.997788,1,0,620,63,0.907760,0.620000
684,1990,0.997786,0,1,620,64,0.906433,0.620000
685,910,0.997769,1,0,621,64,0.906569,0.621000
686,180,0.997762,1,0,622,64,0.906706,0.622000
687,476,0.997745,1,0,623,64,0.906841,0.623000
688,92,0.997686,1,0,624,64,0.906977,0.624000
689,542,0.997686,1,0,625,64,0.907112,0.625000
690,2126,0.997680,0,1,625,65,0.905797,0.625000
691,83,0.997658,1,0,626,65,0.905933,0.626000
692,668,0.997656,1,0,627,65,0.906069,0.627000
693,2595,0.997609,0,1,627,66,0.904762,0.627000
694,556,0.997607,1,0,628,66,0.904899,0.628000
695,610,0.997602,1,0,629,66,0.905036,0.629000
696,711,0.997593,1,0,630,66,0.905172,0.630000
697,596,0.997587,1,0,631,66,0.905308,0.631000
698,387,0.997572,1,0,632,66,0.905444,0.632000
699,699,0.997535,1,0,633,66,0.905579,0.633000
700,617,0.997525,1,0,634,66,0.905714,0.634000
701,842,0.997519,1,0,635,66,0.905849,0.635000
702,515,0.997517,1,0,636,66,0.905983,0.636000
703,2180,0.997509,0,1,636,67,0.904694,0.636000
704,207,0.997500,1,0,637,67,0.904830,0.637000
705,850,0.997493,1,0,638,67,0.904965,0.638000
706,902,0.997470,1,0,639,67,0.905099,0.639000
707,487,0.997466,1,0,640,67,0.905233,0.640000
708,771,0.997466,1,0,641,67,0.905367,0.641000
709,446,0.997453,1,0,642,67,0.905501,0.642000
710,290,0.997440,1,0,643,67,0.905634,0.643000
711,1831,0.997432,0,1,643,68,0.904360,0.643000
712,604,0.997430,1,0,644,68,0.904494,0.644000
713,820,0.997425,1,0,645,68,0.904628,0.645000
714,703,0.997411,1,0,646,68,0.904762,0.646000
715,776,0.997408,1,0,647,68,0.904895,0.647000
716,208,0.997403,1,0,648,68,0.905028,0.648000
717,835,0.997397,1,0,649,68,0.905160,0.649000
718,214,0.997382,1,0,650,68,0.905292,0.650000
719,543,0.997381,1,0,651,68,0.905424,0.651000
720,505,0.997367,1,0,652,68,0.905556,0.652000
721,667,0.997344,0,1,652,69,0.904300,0.652000
722,67,0.997306,1,0,653,69,0.904432,0.653000
723,222,0.997292,1,0,654,69,0.904564,0.654000
724,635,0.997291,1,0,655,69,0.904696,0.655000
725,275,0.997289,1,0,656,69,0.904828,0.656000
726,731,0.997251,1,0,657,69,0.904959,0.657000
727,2046,0.997238,0,1,657,70,0.903714,0.657000
728,434,0.997237,1,0,658,70,0.903846,0.658000
729,159,0.997215,1,0,659,70,0.903978,0.659000
730,89,0.997198,1,0,660,70,0.904110,0.660000
731,551,0.997156,1,0,661,70,0.904241,0.661000
732,475,0.997156,1,0,662,70,0.904372,0.662000
733,292,0.997145,1,0,663,70,0.904502,0.663000
734,766,0.997124,1,0,664,70,0.904632,0.664000
735,390,0.997123,0,1,664,71,0.903401,0.664000
736,338,0.997108,1,0,665,71,0.903533,0.665000
737,747,0.997079,1,0,666,71,0.903664,0.666000
738,173,0.997077,1,0,667,71,0.903794,0.667000
739,1942,0.997060,0,1,667,72,0.902571,0.667000
740,103,0.997046,0,1,667,73,0.901351,0.667000
741,1184,0.997029,0,1,667,74,0.900135,0.667000
742,722,0.996995,1,0,668,74,0.900270,0.668000
743,2085,0.996972,0,1,668,75,0.899058,0.668000
744,449,0.996966,1,0,669,75,0.899194,0.669000
745,664,0.996941,1,0,670,75,0.899329,0.670000
746,400,0.996931,1,0,671,75,0.899464,0.671000
747,336,0.996924,1,0,672,75,0.899598,0.672000
748,197,0.996868,1,0,673,75,0.899733,0.673000
749,777,0.996844,1,0,674,75,0.899866,0.674000
750,1517,0.996837,0,1,674,76,0.898667,0.674000
751,538,0.996835,1,0,675,76,0.898802,0.675000
752,2043,0.996820,0,1,675,77,0.897606,0.675000
753,149,0.996806,1,0,676,77,0.897742,0.676000
754,226,0.996801,1,0,677,77,0.897878,0.677000
755,1853,0.996781,0,1,677,78,0.896689,0.677000
756,659,0.996774,1,0,678,78,0.896825,0.678000
757,440,0.996770,1,0,679,78,0.896962,0.679000
758,665,0.996765,1,0,680,78,0.897098,0.680000
759,129,0.996759,1,0,681,78,0.897233,0.681000
760,783,0.996748,1,0,682,78,0.897368,0.682000
761,721,0.996744,1,0,683,78,0.897503,0.683000
762,669,0.996740,1,0,684,78,0.897638,0.684000
763,1284,0.996712,0,1,684,79,0.896461,0.684000
764,602,0.996696,1,0,685,79,0.896597,0.685000
765,2109,0.996693,0,1,685,80,0.895425,0.685000
766,430,0.996689,1,0,686,80,0.895561,0.686000
767,410,0.996629,1,0,687,80,0.895698,0.687000
768,2402,0.996598,0,1,687,81,0.894531,0.687000
769,30,0.996597,1,0,688,81,0.894668,0.688000
770,697,0.996592,1,0,689,81,0.894805,0.689000
771,362,0.996522,1,0,690,81,0.894942,0.690000
772,490,0.996516,1,0,691,81,0.895078,0.691000
773,1727,0.996514,0,1,691,82,0.893920,0.691000
774,2218,0.996505,0,1,691,83,0.892765,0.691000
775,779,0.996491,1,0,692,83,0.892903,0.692000
776,784,0.996474,1,0,693,83,0.893041,0.693000
777,506,0.996472,1,0,694,83,0.893179,0.694000
778,2410,0.996447,0,1,694,84,0.892031,0.694000
779,775,0.996412,1,0,695,84,0.892169,0.695000
780,334,0.996406,1,0,696,84,0.892308,0.696000
781,886,0.996390,1,0,697,84,0.892446,0.697000
782,961,0.996366,0,1,697,85,0.891304,0.697000
783,241,0.996364,1,0,698,85,0.891443,0.698000
784,205,0.996364,1,0,699,85,0.891582,0.699000
785,484,0.996360,1,0,700,85,0.891720,0.700000
786,1163,0.996346,0,1,700,86,0.890585,0.700000
787,627,0.996322,1,0,701,86,0.890724,0.701000
788,522,0.996318,1,0,702,86,0.890863,0.702000
789,59,0.996286,1,0,703,86,0.891001,0.703000
790,306,0.996255,1,0,704,86,0.891139,0.704000
791,728,0.996254,1,0,705,86,0.891277,0.705000
792,248,0.996229,1,0,706,86,0.891414,0.706000
793,706,0.996190,1,0,707,86,0.891551,0.707000
794,248,0.996188,1,0,708,86,0.891688,0.708000
795,2113,0.996175,0,1,708,87,0.890566,0.708000
796,356,0.996151,1,0,709,87,0.890704,0.709000
797,964,0.996131,0,1,709,88,0.889586,0.709000
798,712,0.996128,1,0,710,88,0.889724,0.710000
799,452,0.996123,1,0,711,88,0.889862,0.711000
800,492,0.996110,1,0,712,88,0.890000,0.712000
801,9,0.996058,1,0,713,88,0.890137,0.713000
802,317,0.996024,1,0,714,88,0.890274,0.714000
803,21,0.996018,1,0,715,88,0.890411,0.715000
804,269,0.995985,1,0,716,88,0.890547,0.716000
805,408,0.995985,1,0,717,88,0.890683,0.717000
806,19,0.995955,1,0,718,88,0.890819,0.718000
807,485,0.995954,1,0,719,88,0.890954,0.719000
808,592,0.995933,1,0,720,88,0.891089,0.720000
809,2698,0.995923,0,1,720,89,0.889988,0.720000
810,2601,0.995890,0,1,720,90,0.888889,0.720000
811,887,0.995883,1,0,721,90,0.889026,0.721000
812,2054,0.995863,0,1,721,91,0.887931,0.721000
813,274,0.995843,1,0,722,91,0.888069,0.722000
814,56,0.995841,1,0,723,91,0.888206,0.723000
815,140,0.995786,1,0,724,91,0.888344,0.724000
816,460,0.995774,1,0,725,91,0.888480,0.725000
817,848,0.995758,1,0,726,91,0.888617,0.726000
818,1942,0.995752,0,1,726,92,0.887531,0.726000
819,778,0.995706,1,0,727,92,0.887668,0.727000
820,339,0.995689,1,0,728,92,0.887805,0.728000
821,653,0.995680,1,0,729,92,0.887942,0.729000
822,420,0.995675,1,0,730,92,0.888078,0.730000
823,889,0.995654,1,0,731,92,0.888214,0.731000
824,137,0.995632,1,0,732,92,0.888350,0.732000
825,803,0.995575,1,0,733,92,0.888485,0.733000
826,732,0.995566,1,0,734,92,0.888620,0.734000
827,320,0.995523,1,0,735,92,0.888755,0.735000
828,55,0.995504,1,0,736,92,0.888889,0.736000
829,723,0.995496,1,0,737,92,0.889023,0.737000
830,978,0.995468,0,1,737,93,0.887952,0.737000
831,1954,0.995432,0,1,737,94,0.886883,0.737000
832,631,0.995428,1,0,738,94,0.887019,0.738000
833,2693,0.995353,0,1,738,95,0.885954,0.738000
834,708,0.995301,1,0,739,95,0.886091,0.739000
835,931,0.995196,1,0,740,95,0.886228,0.740000
836,853,0.995187,1,0,741,95,0.886364,0.741000
837,1977,0.995147,0,1,741,96,0.885305,0.741000
838,537,0.995133,0,1,741,97,0.884248,0.741000
839,2570,0.995097,0,1,741,98,0.883194,0.741000
840,2023,0.995090,0,1,741,99,0.882143,0.741000
841,206,0.995035,1,0,742,99,0.882283,0.742000
842,806,0.994984,1,0,743,99,0.882423,0.743000
843,61,0.994843,1,0,744,99,0.882562,0.744000
844,462,0.994782,1,0,745,99,0.882701,0.745000
845,2005,0.994734,0,1,745,100,0.881657,0.745000
846,627,0.994662,1,0,746,100,0.881797,0.746000
847,560,0.994658,1,0,747,100,0.881936,0.747000
848,1576,0.994587,0,1,747,101,0.880896,0.747000
849,802,0.994528,1,0,748,101,0.881037,0.748000
850,43,0.994387,1,0,749,101,0.881176,0.749000
851,351,0.994289,1,0,750,101,0.881316,0.750000
852,493,0.994227,1,0,751,101,0.881455,0.751000
853,556,0.994226,1,0,752,101,0.881594,0.752000
854,1375,0.994224,0,1,752,102,0.880562,0.752000
855,10,0.994146,1,0,753,102,0.880702,0.753000
856,588,0.994128,1,0,754,102,0.880841,0.754000
857,546,0.994116,1,0,755,102,0.880980,0.755000
858,2265,0.994114,0,1,755,103,0.879953,0.755000
859,557,0.994044,1,0,756,103,0.880093,0.756000
860,1924,0.993993,0,1,756,104,0.879070,0.756000
861,313,0.993975,1,0,757,104,0.879210,0.757000
862,886,0.993883,1,0,758,104,0.879350,0.758000
863,2477,0.993872,0,1,758,105,0.878331,0.758000
864,1942,0.993861,0,1,758,106,0.877315,0.758000
865,373,0.993770,1,0,759,106,0.877457,0.759000
866,873,0.993713,1,0,760,106,0.877598,0.760000
867,459,0.993681,1,0,761,106,0.877739,0.761000
868,106,0.993610,1,0,762,106,0.877880,0.762000
869,887,0.993608,1,0,763,106,0.878021,0.763000
870,713,0.993576,1,0,764,106,0.878161,0.764000
871,272,0.993563,1,0,765,106,0.878301,0.765000
872,445,0.993541,1,0,766,106,0.878440,0.766000
873,295,0.993515,1,0,767,106,0.878580,0.767000
874,2643,0.993505,0,1,767,107,0.877574,0.767000
875,28,0.993377,1,0,768,107,0.877714,0.768000
876,593,0.993362,1,0,769,107,0.877854,0.769000
877,82,0.993212,1,0,770,107,0.877993,0.770000
878,443,0.993201,1,0,771,107,0.878132,0.771000
879,933,0.993200,0,1,771,108,0.877133,0.771000
880,277,0.993134,1,0,772,108,0.877273,0.772000
881,350,0.993082,1,0,773,108,0.877412,0.773000
882,136,0.993079,1,0,774,108,0.877551,0.774000
883,1425,0.993072,0,1,774,109,0.876557,0.774000
884,2136,0.993061,0,1,774,110,0.875566,0.774000
885,291,0.993051,1,0,775,110,0.875706,0.775000
886,829,0.992979,1,0,776,110,0.875847,0.776000
887,103,0.992923,0,1,776,111,0.874859,0.776000
888,1352,0.992868,0,1,776,112,0.873874,0.776000
889,353,0.992848,1,0,777,112,0.874016,0.777000
890,773,0.992829,1,0,778,112,0.874157,0.778000
891,1353,0.992709,0,1,778,113,0.873176,0.778000
892,2085,0.992647,0,1,778,114,0.872197,0.778000
893,2157,0.992526,0,1,778,115,0.871221,0.778000
894,151,0.992478,1,0,779,115,0.871365,0.779000
895,834,0.992378,1,0,780,115,0.871508,0.780000
896,2129,0.992324,0,1,780,116,0.870536,0.780000
897,394,0.992320,1,0,781,116,0.870680,0.781000
898,1935,0.992305,0,1,781,117,0.869710,0.781000
899,319,0.992273,1,0,782,117,0.869855,0.782000
900,548,0.992204,1,0,783,117,0.870000,0.783000
901,576,0.992186,0,1,783,118,0.869034,0.783000
902,316,0.992175,1,0,784,118,0.869180,0.784000
903,35,0.992147,1,0,785,118,0.869324,0.785000
904,727,0.992127,1,0,786,118,0.869469,0.786000
905,817,0.992034,1,0,787,118,0.869613,0.787000
906,235,0.992005,1,0,788,118,0.869757,0.788000
907,382,0.991993,0,1,788,119,0.868798,0.788000
908,537,0.991940,1,0,789,119,0.868943,0.789000
909,566,0.991875,1,0,790,119,0.869087,0.790000
910,786,0.991843,1,0,791,119,0.869231,0.791000
911,954,0.991812,0,1,791,120,0.868277,0.791000
912,832,0.991802,1,0,792,120,0.868421,0.792000
913,2238,0.991770,0,1,792,121,0.867470,0.792000
914,280,0.991739,1,0,793,121,0.867615,0.793000
915,2032,0.991593,0,1,793,122,0.866667,0.793000
916,1867,0.991432,0,1,793,123,0.865721,0.793000
917,1942,0.991427,0,1,793,124,0.864776,0.793000
918,1915,0.991409,0,1,793,125,0.863834,0.793000
919,481,0.991294,1,0,794,125,0.863983,0.794000
920,2710,0.991260,0,1,794,126,0.863043,0.794000
921,98,0.991258,1,0,795,126,0.863192,0.795000
922,1117,0.991076,0,1,795,127,0.862256,0.795000
923,2269,0.991070,0,1,795,128,0.861322,0.795000
924,545,0.991041,1,0,796,128,0.861472,0.796000
925,124,0.990982,1,0,797,128,0.861622,0.797000
926,744,0.990969,1,0,798,128,0.861771,0.798000
927,830,0.990960,1,0,799,128,0.861920,0.799000
928,2410,0.990941,0,1,799,129,0.860991,0.799000
929,2043,0.990923,0,1,799,130,0.860065,0.799000
930,1942,0.990784,0,1,799,131,0.859140,0.799000
931,1185,0.990777,0,1,799,132,0.858217,0.799000
932,2159,0.990707,0,1,799,133,0.857296,0.799000
933,759,0.990489,0,1,799,134,0.856377,0.799000
934,584,0.990406,1,0,800,134,0.856531,0.800000
935,2069,0.990388,0,1,800,135,0.855615,0.800000
936,757,0.990364,1,0,801,135,0.855769,0.801000
937,2671,0.990186,0,1,801,136,0.854856,0.801000
938,1065,0.990036,0,1,801,137,0.853945,0.801000
939,162,0.989925,1,0,802,137,0.854100,0.802000
940,175,0.989897,1,0,803,137,0.854255,0.803000
941,1184,0.989869,0,1,803,138,0.853348,0.803000
942,298,0.989754,1,0,804,138,0.853503,0.804000
943,2244,0.989477,0,1,804,139,0.852598,0.804000
944,1255,0.989263,0,1,804,140,0.851695,0.804000
945,545,0.989226,1,0,805,140,0.851852,0.805000
946,696,0.989205,1,0,806,140,0.852008,0.806000
947,5,0.989172,1,0,807,140,0.852165,0.807000
948,285,0.989150,1,0,808,140,0.852321,0.808000
949,2085,0.989139,0,1,808,141,0.851423,0.808000
950,587,0.989054,1,0,809,141,0.851579,0.809000
951,2069,0.988992,0,1,809,142,0.850683,0.809000
952,1377,0.988810,0,1,809,143,0.849790,0.809000
953,724,0.988685,1,0,810,143,0.849948,0.810000
954,160,0.988600,1,0,811,143,0.850105,0.811000
955,1945,0.988508,0,1,811,144,0.849215,0.811000
956,87,0.988500,1,0,812,144,0.849372,0.812000
957,891,0.988436,1,0,813,144,0.849530,0.813000
958,2012,0.988411,0,1,813,145,0.848643,0.813000
959,1249,0.988382,0,1,813,146,0.847758,0.813000
960,735,0.988344,1,0,814,146,0.847917,0.814000
961,613,0.988297,1,0,815,146,0.848075,0.815000
962,1964,0.988101,0,1,815,147,0.847193,0.815000
963,940,0.988043,0,1,815,148,0.846314,0.815000
964,2125,0.987828,0,1,815,149,0.845436,0.815000
965,541,0.987740,1,0,816,149,0.845596,0.816000
966,203,0.987724,1,0,817,149,0.845756,0.817000
967,558,0.987694,1,0,818,149,0.845915,0.818000
968,823,0.987643,1,0,819,149,0.846074,0.819000
969,557,0.987634,0,1,819,150,0.845201,0.819000
970,545,0.987578,1,0,820,150,0.845361,0.820000
971,504,0.987508,1,0,821,150,0.845520,0.821000
972,748,0.987373,1,0,822,150,0.845679,0.822000
973,224,0.987287,0,1,822,151,0.844810,0.822000
974,554,0.987184,0,1,822,152,0.843943,0.822000
975,2278,0.987179,0,1,822,153,0.843077,0.822000
976,76,0.986871,1,0,823,153,0.843238,0.823000
977,2069,0.986786,0,1,823,154,0.842375,0.823000
978,1352,0.986705,0,1,823,155,0.841513,0.823000
979,559,0.986489,1,0,824,155,0.841675,0.824000
980,2705,0.986457,0,1,824,156,0.840816,0.824000
981,2693,0.986377,0,1,824,157,0.839959,0.824000
982,93,0.986317,1,0,825,157,0.840122,0.825000
983,993,0.986057,0,1,825,158,0.839268,0.825000
984,1958,0.985600,0,1,825,159,0.838415,0.825000
985,565,0.985545,1,0,826,159,0.838579,0.826000
986,2249,0.985534,0,1,826,160,0.837728,0.826000
987,1521,0.985221,0,1,826,161,0.836879,0.826000
988,787,0.985120,1,0,827,161,0.837045,0.827000
989,892,0.985104,1,0,828,161,0.837209,0.828000
990,2306,0.984969,0,1,828,162,0.836364,0.828000
991,2373,0.984927,0,1,828,163,0.835520,0.828000
992,74,0.984322,1,0,829,163,0.835685,0.829000
993,558,0.984235,0,1,829,164,0.834844,0.829000
994,236,0.984235,1,0,830,164,0.835010,0.830000
995,725,0.984086,1,0,831,164,0.835176,0.831000
996,90,0.983986,1,0,832,164,0.835341,0.832000
997,402,0.983823,1,0,833,164,0.835507,0.833000
998,39,0.983769,1,0,834,164,0.835671,0.834000
999,184,0.983621,1,0,835,164,0.835836,0.835000
1000,909,0.983339,1,0,836,164,0.836000,0.836000
1001,407,0.983274,1,0,837,164,0.836164,0.837000
1002,425,0.983181,1,0,838,164,0.836327,0.838000
1003,179,0.983004,1,0,839,164,0.836491,0.839000
1004,810,0.982660,1,0,840,164,0.836653,0.840000
1005,1185,0.982583,0,1,840,165,0.835821,0.840000
1006,2424,0.982198,0,1,840,166,0.834990,0.840000
1007,755,0.981894,1,0,841,166,0.835154,0.841000
1008,165,0.981692,1,0,842,166,0.835317,0.842000
1009,2394,0.981584,0,1,842,167,0.834490,0.842000
1010,894,0.980991,1,0,843,167,0.834653,0.843000
1011,2324,0.980800,0,1,843,168,0.833828,0.843000
1012,1954,0.980585,0,1,843,169,0.833004,0.843000
1013,296,0.980488,0,1,843,170,0.832182,0.843000
1014,533,0.980395,1,0,844,170,0.832347,0.844000
1015,815,0.980381,1,0,845,170,0.832512,0.845000
1016,2221,0.980281,0,1,845,171,0.831693,0.845000
1017,2269,0.980183,0,1,845,172,0.830875,0.845000
1018,1908,0.979988,0,1,845,173,0.830059,0.845000
1019,2001,0.979623,0,1,845,174,0.829244,0.845000
1020,552,0.979515,1,0,846,174,0.829412,0.846000
1021,527,0.979487,1,0,847,174,0.829579,0.847000
1022,750,0.979400,0,1,847,175,0.828767,0.847000
1023,750,0.979371,1,0,848,175,0.828935,0.848000
1024,926,0.978859,1,0,849,175,0.829102,0.849000
1025,910,0.978701,0,1,849,176,0.828293,0.849000
1026,106,0.978284,1,0,850,176,0.828460,0.850000
